Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,1/25/2023
Test time,17:58:30
Device ID,Dev-1(light)
Count,10
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,3
Measurement.Primary.Step,0.03
Measurement.Primary.Compliance,0.0002
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0002,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,12
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,12
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,-1.82E-12
0.03,1.496E-11
0.06,2.604E-11
0.09,3.534E-11
0.12,4.294E-11
0.15,5.009E-11
0.18,5.548E-11
0.21,6.274E-11
0.24,6.766E-11
0.27,7.176E-11
0.3,7.757E-11
0.33,8.134E-11
0.36,8.449E-11
0.39,8.967E-11
0.42,1.0053E-10
0.45,1.023E-10
0.48,1.0912E-10
0.51,1.1983E-10
0.54,1.2115E-10
0.57,1.259E-10
0.6,1.3886E-10
0.63,1.3742E-10
0.66,1.4072E-10
0.69,1.5289E-10
0.72,1.4676E-10
0.75,1.4711E-10
0.78,1.4078E-10
0.81,1.5633E-10
0.84,1.5579E-10
0.87,1.5253E-10
0.9,1.4749E-10
0.93,1.5369E-10
0.96,1.4984E-10
0.99,1.4707E-10
1.02,1.5019E-10
1.05,1.4918E-10
1.08,1.4727E-10
1.11,1.511E-10
1.14,1.4547E-10
1.17,1.5178E-10
1.2,1.513E-10
1.23,1.5824E-10
1.26,1.5542E-10
1.29,1.5887E-10
1.32,1.5606E-10
1.35,1.5611E-10
1.38,1.5373E-10
1.41,1.5918E-10
1.44,1.5981E-10
1.47,1.5872E-10
1.5,1.607E-10
1.53,1.5648E-10
1.56,1.6126E-10
1.59,1.5859E-10
1.62,1.6905E-10
1.65,1.7288E-10
1.68,1.691E-10
1.71,1.6823E-10
1.74,1.6216E-10
1.77,1.611E-10
1.8,1.6453E-10
1.83,1.652E-10
1.86,1.6522E-10
1.89,1.6379E-10
1.92,1.5774E-10
1.95,1.6721E-10
1.98,1.6009E-10
2.01,1.5635E-10
2.04,1.576E-10
2.07,1.6007E-10
2.1,1.5839E-10
2.13,1.6321E-10
2.16,1.6159E-10
2.19,1.5979E-10
2.22,1.5825E-10
2.25,1.7161E-10
2.28,1.6908E-10
2.31,1.6761E-10
2.34,1.695E-10
2.37,1.6983E-10
2.4,1.7189E-10
2.43,1.6262E-10
2.46,1.6144E-10
2.49,1.6359E-10
2.52,1.6669E-10
2.55,1.6416E-10
2.58,1.7799E-10
2.61,1.8546E-10
2.64,1.7069E-10
2.67,1.4605E-10
2.7,1.5439E-10
2.73,1.6128E-10
2.76,1.6406E-10
2.79,1.6555E-10
2.82,1.6984E-10
2.85,1.6783E-10
2.88,1.6461E-10
2.91,1.6377E-10
2.94,1.6312E-10
2.97,1.6339E-10
3,1.6443E-10
3,1.3452E-10
2.97,8.909E-11
2.94,5.36E-11
2.91,3.135E-11
2.88,1.159E-11
2.85,-7.8E-13
2.82,-1.24E-11
2.79,-2.221E-11
2.76,-3.147E-11
2.73,-4.085E-11
2.7,-5.068E-11
2.67,-6.045E-11
2.64,-7.191E-11
2.61,-8.12E-11
2.58,-9.154E-11
2.55,-1.0106E-10
2.52,-1.104E-10
2.49,-1.1925E-10
2.46,-1.42042E-09
2.43,-1.02782E-09
2.4,-5.6107E-10
2.37,-5.675E-11
2.34,1.0761E-10
2.31,7.308E-11
2.28,4.455E-11
2.25,2.514E-11
2.22,9.01E-12
2.19,-4.59E-12
2.16,-1.795E-11
2.13,-2.877E-11
2.1,-3.998E-11
2.07,-5.054E-11
2.04,-5.938E-11
2.01,-6.992E-11
1.98,-1.79093E-09
1.95,-6.4121E-10
1.92,-2.3328E-10
1.89,-1.9907E-10
1.86,-1.8617E-10
1.83,-1.8609E-10
1.8,-1.3458E-10
1.77,-1.4605E-10
1.74,-1.55E-10
1.71,-1.5466E-10
1.68,-1.5208E-10
1.65,-1.283E-10
1.62,-1.6836E-10
1.59,-1.4883E-10
1.56,-9.56E-11
1.53,-1.6688E-10
1.5,-1.6279E-10
1.47,-1.5936E-10
1.44,-1.4599E-10
1.41,-1.533E-10
1.38,-1.6197E-10
1.35,-1.7132E-10
1.32,-1.4197E-10
1.29,-1.7603E-10
1.26,-1.2758E-10
1.23,-8.352E-11
1.2,-1.3127E-10
1.17,-1.5462E-10
1.14,-1.8154E-10
1.11,-1.5851E-10
1.08,-1.8907E-10
1.05,-1.369E-10
1.02,-1.496E-10
0.99,-1.579E-10
0.96,-1.2733E-10
0.93,-2.1681E-10
0.9,-1.7924E-10
0.87,-1.5575E-10
0.84,-1.4791E-10
0.81,-1.3262E-10
0.78,-1.5548E-10
0.75,-1.4628E-10
0.72,-1.3739E-10
0.69,-1.4071E-10
0.66,-1.4245E-10
0.63,-1.2725E-10
0.6,-1.5079E-10
0.57,-1.2608E-10
