Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,1/25/2023
Test time,17:25:26
Device ID,Dev1
Count,4
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,2
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0002
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0002,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,6
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,6
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,-3.44E-12
0.01,4.85E-12
0.02,8.85E-12
0.03,1.057E-11
0.04,1.451E-11
0.05,1.612E-11
0.06,1.842E-11
0.07,2.177E-11
0.08,2.29E-11
0.09,2.481E-11
0.1,2.726E-11
0.11,2.734E-11
0.12,3.081E-11
0.13,3.142E-11
0.14,3.263E-11
0.15,3.533E-11
0.16,3.469E-11
0.17,3.341E-11
0.18,3.517E-11
0.19,3.605E-11
0.2,4.326E-11
0.21,4.294E-11
0.22,4.104E-11
0.23,4.336E-11
0.24,4.446E-11
0.25,4.552E-11
0.26,4.706E-11
0.27,4.843E-11
0.28,4.99E-11
0.29,4.979E-11
0.3,5.086E-11
0.31,5.09E-11
0.32,5.297E-11
0.33,5.414E-11
0.34,5.511E-11
0.35,5.545E-11
0.36,5.5E-11
0.37,5.776E-11
0.38,5.77E-11
0.39,5.939E-11
0.4,5.799E-11
0.41,5.963E-11
0.42,6.17E-11
0.43,6.204E-11
0.44,6.391E-11
0.45,6.434E-11
0.46,6.651E-11
0.47,6.642E-11
0.48,6.719E-11
0.49,6.889E-11
0.5,6.887E-11
0.51,6.954E-11
0.52,6.959E-11
0.53,6.913E-11
0.54,7.066E-11
0.55,6.984E-11
0.56,7.02E-11
0.57,7.256E-11
0.58,7.453E-11
0.59,7.705E-11
0.6,7.563E-11
0.61,7.425E-11
0.62,7.53E-11
0.63,7.378E-11
0.64,7.492E-11
0.65,7.536E-11
0.66,7.432E-11
0.67,7.728E-11
0.68,7.876E-11
0.69,7.784E-11
0.7,7.715E-11
0.71,7.902E-11
0.72,7.924E-11
0.73,8.221E-11
0.74,8.358E-11
0.75,8.132E-11
0.76,8.296E-11
0.77,8.467E-11
0.78,8.426E-11
0.79,8.386E-11
0.8,8.553E-11
0.81,8.436E-11
0.82,8.468E-11
0.83,8.504E-11
0.84,8.497E-11
0.85,8.461E-11
0.86,8.406E-11
0.87,8.735E-11
0.88,8.726E-11
0.89,8.776E-11
0.9,8.671E-11
0.91,8.955E-11
0.92,8.809E-11
0.93,9.036E-11
0.94,8.775E-11
0.95,8.982E-11
0.96,8.713E-11
0.97,8.771E-11
0.98,8.964E-11
0.99,8.898E-11
1,8.797E-11
1.01,8.828E-11
1.02,8.96E-11
1.03,8.761E-11
1.04,8.84E-11
1.05,8.791E-11
1.06,8.83E-11
1.07,9.095E-11
1.08,9.135E-11
1.09,9.037E-11
1.1,9.199E-11
1.11,9.142E-11
1.12,9.152E-11
1.13,8.815E-11
1.14,9.043E-11
1.15,9.025E-11
1.16,9.073E-11
1.17,9.037E-11
1.18,8.892E-11
1.19,9.152E-11
1.2,9.184E-11
1.21,8.963E-11
1.22,9.102E-11
1.23,9.359E-11
1.24,9.27E-11
1.25,9.2E-11
1.26,9.697E-11
1.27,9.93E-11
1.28,9.873E-11
1.29,9.88E-11
1.3,9.595E-11
1.31,9.604E-11
1.32,9.668E-11
1.33,9.521E-11
1.34,9.406E-11
1.35,9.487E-11
1.36,9.466E-11
1.37,9.803E-11
1.38,9.439E-11
1.39,9.784E-11
1.4,9.45E-11
1.41,9.701E-11
1.42,9.558E-11
1.43,9.569E-11
1.44,9.625E-11
1.45,9.86E-11
1.46,9.829E-11
1.47,9.716E-11
1.48,9.827E-11
1.49,9.657E-11
1.5,9.546E-11
1.51,9.429E-11
1.52,9.473E-11
1.53,9.232E-11
1.54,9.663E-11
1.55,1.0046E-10
1.56,1.021E-10
1.57,1.0166E-10
1.58,1.0003E-10
1.59,1.0193E-10
1.6,1.0332E-10
1.61,1.0298E-10
1.62,1.0049E-10
1.63,9.95E-11
1.64,9.971E-11
1.65,9.976E-11
1.66,1.0047E-10
1.67,1.0075E-10
1.68,9.796E-11
1.69,9.923E-11
1.7,1.0171E-10
1.71,9.803E-11
1.72,9.905E-11
1.73,9.829E-11
1.74,9.72E-11
1.75,9.895E-11
1.76,1.0253E-10
1.77,9.984E-11
1.78,9.874E-11
1.79,9.779E-11
1.8,9.781E-11
1.81,9.56E-11
1.82,1.008E-10
1.83,1.0412E-10
1.84,1.0491E-10
1.85,1.0253E-10
1.86,1.0488E-10
1.87,1.0539E-10
1.88,1.0489E-10
1.89,1.0442E-10
1.9,1.0533E-10
1.91,1.023E-10
1.92,1.0168E-10
1.93,1.0066E-10
1.94,1.0126E-10
1.95,1.0121E-10
1.96,1.0221E-10
1.97,9.633E-11
