Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682787770
Base Time Fractional,.064135280
Base Time,04/29/2023 17:02:50.064135280
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-6.503707936645e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4999974071980,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.064135280
2,-6.411321010091e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899865984917,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.148954860
3,-6.317092356767e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799760282040,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.233772020
4,-6.225070137589e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699670374393,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.318592140
5,-6.132236194389e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4599960148335,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.403416440
6,-6.039316758688e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499841332436,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.488226740
7,-5.946724741079e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399763345718,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.573029680
8,-5.84852477914e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299964308739,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.657868220
9,-5.752419383498e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199889600277,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.742666880
10,-5.669277925335e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099782109261,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.827472900
11,-5.57733255846e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999765515327,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.912280540
12,-5.484851953952e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899965584278,Volt DC,1,T,2W,F,F,04/29/2023,17:02:50,.997068600
13,-5.390492788138e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799872994423,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.081855700
14,-5.296619747241e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699767291546,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.166672960
15,-5.20276307725e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599660098553,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.251490600
16,-5.106232947583e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3499988019466,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.336281960
17,-5.010652330384e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399870991707,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.421097360
18,-4.913284556096e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299801945686,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.505903400
19,-4.816724413104e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199626505375,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.590709000
20,-4.720877768705e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099876940250,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.675499800
21,-4.62384241473e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999789416790,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.760316220
22,-4.52639278592e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2899735569954,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.845125820
23,-4.4260264076e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2799980640411,Volt DC,1,T,2W,F,F,04/29/2023,17:02:51,.929922400
24,-4.326312136982e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2699870169163,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.014726940
25,-4.226801138429e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2599757015705,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.099553720
26,-4.124447059439e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2499613016844,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.184352900
27,-4.023129804409e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2399927973747,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.269155320
28,-3.919581104128e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2299845963717,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.353953920
29,-3.81645759262e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2199732214212,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.438769140
30,-3.710710643645e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2099628150463,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.523561860
31,-3.605079655244e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999881118536,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.608363140
32,-3.49792662746e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1899759024382,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.693159660
33,-3.390876827325e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1799727976322,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.777963320
34,-3.280627197455e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1699602901936,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.862779140
35,-3.168933062625e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1599817872047,Volt DC,1,T,2W,F,F,04/29/2023,17:02:52,.947581780
36,-3.056616606045e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499736458063,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.032366900
37,-2.942092578451e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1399618089199,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.117191260
38,-2.825133606166e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1299606710672,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.202025960
39,-2.706284931264e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1199796572328,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.286857440
40,-2.584195044619e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1099704951048,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.371654740
41,-2.459956704115e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0999594256282,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.456456680
42,-2.332814347028e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0899833887815,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.541262840
43,-2.200509925387e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0799738913774,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.626081180
44,-2.064839918603e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0699716061354,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.710892540
45,-1.924170646816e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0599616914988,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.795689320
46,-1.77742026608e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0499750524759,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.880478040
47,-1.624049332349e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0399700067937,Volt DC,1,T,2W,F,F,04/29/2023,17:02:53,.965290600
48,-1.463405510549e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0299612227827,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.050125400
49,-1.293241211897e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0199558604509,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.134927340
50,-1.112518930313e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0099795181304,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.219720080
51,-9.15852297112e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000462805110,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.470803980
52,-7.08547929662e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0100022861734,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.571699600
53,-4.838196332457e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0200030356646,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.672230400
54,-2.391730902218e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0299988482147,Volt DC,1,T,2W,F,F,04/29/2023,17:02:54,.772776100
55,3.091946254585e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0399872027338,Volt DC,1,T,2W,F,F,04/29/2023,17:02:55,.077132260
56,3.302287439055e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0499690808356,Volt DC,1,T,2W,F,F,04/29/2023,17:02:56,.078248240
57,6.57450698327e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0599704720080,Volt DC,1,T,2W,F,F,04/29/2023,17:02:56,.178834880
58,1.02051092199e-06,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0699662789702,Volt DC,1,T,2W,F,F,04/29/2023,17:02:56,.279350160
59,1.432293970538e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0799961015582,Volt DC,1,T,2W,F,F,04/29/2023,17:02:56,.697535360
60,1.891760348371e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0900018066168,Volt DC,1,T,2W,F,F,04/29/2023,17:02:56,.782367520
