Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682787926
Base Time Fractional,.182752020
Base Time,04/29/2023 17:05:26.182752020
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-5.999236236676e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4999977946281,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.182752020
2,-5.912581855227e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899868369102,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.267589440
3,-5.825392690895e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799760282040,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.352401960
4,-5.739951120631e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699649810791,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.437214120
5,-5.652438630932e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4599961638451,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.522026120
6,-5.564768798649e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499837160110,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.606829900
7,-5.478204911924e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399751126766,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.691627320
8,-5.39027269042e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299957454205,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.776426360
9,-5.302644240146e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199896156788,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.861228200
10,-5.213636995904e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099781513214,Volt DC,1,T,2W,F,F,04/29/2023,17:05:26,.946029960
11,-5.125683856022e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999756872654,Volt DC,1,T,2W,F,F,04/29/2023,17:05:27,.030836860
12,-5.034386504121e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899962306023,Volt DC,1,T,2W,F,F,04/29/2023,17:05:27,.115628260
