Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682787657
Base Time Fractional,.983885140
Base Time,04/29/2023 17:00:57.983885140
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.01546074915677,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5000016689301,Volt DC,1,T,2W,F,F,04/29/2023,17:00:57,.983885140
2,-0.01538885012269,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899911582470,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.067685540
3,-0.01535216253251,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799799621105,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.151510260
4,-0.01540991384536,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699720144272,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.235337140
5,-0.01550197321922,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4600000679493,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.319151820
6,-0.01543310470879,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499886333942,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.402947720
7,-0.01543309818953,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399802982807,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.486720160
8,-0.01544476766139,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299987554550,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.570517300
9,-0.01539872772992,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199925959110,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.654327000
10,-0.01545844227076,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099818468094,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.738134260
11,-0.0154330637306,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999800384045,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.821927500
12,-0.01537629961967,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899989128113,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.905714180
13,-0.01538189779967,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799900412560,Volt DC,1,T,2W,F,F,04/29/2023,17:00:58,.989518200
14,-0.01541136298329,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699798583984,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.073314440
15,-0.01540294848382,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599680364132,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.157097920
16,-0.01537232100964,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3500003814697,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.240891680
17,-0.01538690552115,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399904072285,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.324696000
18,-0.01545597985387,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299828171730,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.408510560
19,-0.0154940225184,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199658393860,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.492312180
20,-0.01544878166169,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099905550480,Volt DC,1,T,2W,F,F,04/29/2023,17:00:59,.576122380
