Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682786626
Base Time Fractional,.325587700
Base Time,04/29/2023 16:43:46.325587700
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-9.685291843198e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4999915063381,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.325587700
2,-9.48998513195e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899791777134,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.410415020
3,-9.299987141276e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799704849720,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.495223660
4,-9.114702152146e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699621796608,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.580032620
5,-8.929871000873e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4599916636944,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.664852460
6,-8.74905163073e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499789476395,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.749668740
7,-8.57179020386e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399712681770,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.834493160
8,-8.395040822506e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299916327000,Volt DC,1,T,2W,F,F,04/29/2023,16:43:46,.919324840
9,-8.224405064539e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199844300747,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.004122000
10,-8.05418312666e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099738597870,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.088949040
11,-7.88734996604e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999719023705,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.173751880
12,-7.72204293753e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899916112423,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.258566100
13,-7.558447578049e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799834251404,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.343377020
14,-7.398652542179e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699726164341,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.428151320
15,-7.240299964906e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599617779255,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.512955400
16,-7.083271611918e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3499949574471,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.597765940
17,-6.929524715815e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399839401245,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.682598180
18,-6.773697805329e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299759030342,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.767425060
19,-6.621703050769e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199582695961,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.852227180
20,-6.47017668598e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099834322929,Volt DC,1,T,2W,F,F,04/29/2023,16:43:47,.937057480
21,-6.321284217847e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999748885632,Volt DC,1,T,2W,F,F,04/29/2023,16:43:48,.021871800
22,-6.172302619234e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2899705171585,Volt DC,1,T,2W,F,F,04/29/2023,16:43:48,.106662180
23,-6.025676611898e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2799955606461,Volt DC,1,T,2W,F,F,04/29/2023,16:43:48,.191487960
