Setup title,"2-terminal dual Vsweep"
Application test name,"2-terminal dual Vsweep"
Test date,2/1/2023
Test time,17:00:45
Device ID,
Count,1
Flags,
Remarks,
Name,Port1,Port2,Vstart,Vstop1,Vstep1,Vstop2,Vstep2,IntegTime,HoldTime,DelayTime,Compliance,MinRange
Value,"SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,1,0.01,-1,0.01,MEDIUM,0,0,0.0005,1nA
Name,Temp
Value,0
V1,I1
0,-1.9E-13
0.01,3.25E-12
0.02,-1.92E-12
0.03,2.79E-12
0.04,-1.57E-12
0.05,2.89E-12
0.06,-2.25E-12
0.07,2.72E-12
0.08,-2.19E-12
0.09,1.67E-12
0.1,-1.92E-12
0.11,2.1E-12
0.12,-1.48E-12
0.13,1.88E-12
0.14,-1.86E-12
0.15,1.78E-12
0.16,-1.85E-12
0.17,2.1E-12
0.18,-1.67E-12
0.19,1.06E-12
0.2,-1.91E-12
0.21,2.75E-12
0.22,-1.37E-12
0.23,1.71E-12
0.24,-2.02E-12
0.25,2.13E-12
0.26,-3.31E-12
0.27,2.43E-12
0.28,-2.47E-12
0.29,3.11E-12
0.3,-2.12E-12
0.31,3.68E-12
0.32,-2.27E-12
0.33,3.02E-12
0.34,-1.21E-12
0.35,1.53E-12
0.36,-2.37E-12
0.37,1.54E-12
0.38,-1.81E-12
0.39,9.2E-13
0.4,-2.66E-12
0.41,2.95E-12
0.42,-2.23E-12
0.43,1.68E-12
0.44,-2.1E-12
0.45,1.68E-12
0.46,-2.01E-12
0.47,2E-12
0.48,-5.1E-13
0.49,1.97E-12
0.5,-7.5E-13
0.51,6.6E-13
0.52,-1.85E-12
0.53,2.12E-12
0.54,-2.08E-12
0.55,1.58E-12
0.56,-2.33E-12
0.57,2.37E-12
0.58,-1.67E-12
0.59,3.42E-12
0.6,-1.53E-12
0.61,2.09E-12
0.62,-2.11E-12
0.63,1.43E-12
0.64,-1.31E-12
0.65,9.8E-13
0.66,-3.84E-12
0.67,2.07E-12
0.68,-1.73E-12
0.69,1.47E-12
0.7,-3.44E-12
0.71,1.92E-12
0.72,-2.92E-12
0.73,2.51E-12
0.74,-2.91E-12
0.75,2.63E-12
0.76,-1.37E-12
0.77,2.7E-12
0.78,-2.34E-12
0.79,1.8E-12
0.8,-2.79E-12
0.81,2.73E-12
0.82,-2.55E-12
0.83,2.9E-12
0.84,-1.67E-12
0.85,2.39E-12
0.86,-1.21E-12
0.87,2.08E-12
0.88,-2.3E-12
0.89,1.94E-12
0.9,-1.73E-12
0.91,2.84E-12
0.92,-2.21E-12
0.93,1.94E-12
0.94,-2.24E-12
0.95,2.67E-12
0.96,-1.8E-12
0.97,2.88E-12
0.98,-1.55E-12
0.99,2.42E-12
1,-8.3E-13
0.99,3.56E-12
0.98,-3.1E-13
0.97,4.1E-13
0.96,-2.49E-12
0.95,1.24E-12
0.94,-1.53E-12
0.93,1E-12
0.92,-2E-12
0.91,3.22E-12
0.9,-1.02E-12
0.89,7.9E-13
0.88,-1.56E-12
0.87,3.44E-12
0.86,-2.73E-12
0.85,1.08E-12
0.84,-2.36E-12
0.83,1.45E-12
0.82,-1.44E-12
0.81,2.68E-12
0.8,-1.9E-12
0.79,6.8E-13
0.78,-2.64E-12
0.77,8.8E-13
0.76,-1.78E-12
0.75,1.7E-12
0.74,-3.07E-12
0.73,2.12E-12
0.72,-1.92E-12
0.71,8.9E-13
0.7,-1.44E-12
0.69,1.68E-12
0.68,-2.11E-12
0.67,1.66E-12
0.66,-1.15E-12
0.65,1.49E-12
0.64,-1.83E-12
0.63,8.7E-13
0.62,-2.38E-12
0.61,2.63E-12
0.6,-2.52E-12
0.59,2.64E-12
0.58,-2.36E-12
0.57,2.9E-12
0.56,-2.47E-12
0.55,1.85E-12
0.54,-2.6E-12
0.53,2.35E-12
0.52,-1.75E-12
0.51,1.24E-12
0.5,-2.1E-12
0.49,2.93E-12
0.48,-1.61E-12
0.47,1.94E-12
0.46,-2.25E-12
0.45,1.66E-12
0.44,-8.1E-13
0.43,1.93E-12
0.42,-1.61E-12
0.41,1.82E-12
0.4,-2.44E-12
0.39,2.21E-12
0.38,-2.25E-12
0.37,2.22E-12
0.36,-1.76E-12
0.35,2.41E-12
0.34,-3.51E-12
0.33,2.72E-12
0.32,-2.48E-12
0.31,1.62E-12
0.3,-1.21E-12
0.29,1.68E-12
0.28,-1.53E-12
0.27,2.57E-12
0.26,-1.47E-12
0.25,9.3E-13
0.24,-2.21E-12
0.23,1.11E-12
0.22,-1.97E-12
0.21,1.12E-12
0.2,-4.48E-12
0.19,7.5E-13
0.18,-1.71E-12
0.17,1.31E-12
