Setup title,"2-terminal dual Vsweep"
Application test name,"2-terminal dual Vsweep"
Test date,2/1/2023
Test time,17:02:10
Device ID,
Count,4
Flags,
Remarks,
Name,Port1,Port2,Vstart,Vstop1,Vstep1,Vstop2,Vstep2,IntegTime,HoldTime,DelayTime,Compliance,MinRange
Value,"SMU4:HR	HRSMU","SMU3:HR	HRSMU",0,1,0.01,-1,0.01,MEDIUM,0,0,0.0005,1nA
Name,Temp
Value,0
V1,I1
0,-2.7E-13
0.01,6.7E-13
0.02,-1.29E-12
0.03,2.03E-12
0.04,-1.56E-12
0.05,1.19E-12
0.06,-2.8E-12
0.07,1.24E-12
0.08,-2.35E-12
0.09,1E-14
0.1,-1.83E-12
0.11,6.3E-13
0.12,-8.8E-13
0.13,1.17E-12
0.14,-2.17E-12
0.15,2.71E-12
0.16,-3.34E-12
0.17,1.4E-12
0.18,-2.61E-12
0.19,1.6E-12
0.2,-3.24E-12
0.21,2.51E-12
0.22,-2.06E-12
0.23,2.7E-12
0.24,-2.53E-12
0.25,1.66E-12
0.26,-2.18E-12
0.27,1.74E-12
0.28,-3E-12
0.29,1.66E-12
0.3,-1.88E-12
0.31,2.54E-12
0.32,-1.63E-12
0.33,3.07E-12
0.34,-2.05E-12
0.35,1.19E-12
0.36,-2.31E-12
0.37,1.48E-12
0.38,-1.99E-12
0.39,1.79E-12
0.4,-2.45E-12
0.41,2.07E-12
0.42,-1.62E-12
0.43,3.34E-12
0.44,-2.22E-12
0.45,2.52E-12
0.46,-3.02E-12
0.47,1.87E-12
0.48,-2.84E-12
0.49,1.5E-12
0.5,-2.49E-12
0.51,1.75E-12
0.52,-2.23E-12
0.53,1.54E-12
0.54,-3.19E-12
0.55,2.05E-12
0.56,-2.96E-12
0.57,2.29E-12
0.58,-1.82E-12
0.59,2.62E-12
0.6,-2.57E-12
0.61,3.29E-12
0.62,-2.56E-12
0.63,2.07E-12
0.64,-2.26E-12
0.65,1.01E-12
0.66,-2.13E-12
0.67,3.2E-12
0.68,-9.8E-13
0.69,1.33E-12
0.7,-1.76E-12
0.71,2.25E-12
0.72,-1.49E-12
0.73,2.29E-12
0.74,-2E-12
0.75,7.6E-13
0.76,-2.42E-12
0.77,2.43E-12
0.78,-1.22E-12
0.79,1.24E-12
0.8,-2.28E-12
0.81,1.69E-12
0.82,-1.22E-12
0.83,2.44E-12
0.84,-3.46E-12
0.85,1.27E-12
0.86,-2.18E-12
0.87,1.58E-12
0.88,-2.24E-12
0.89,2.05E-12
0.9,-2.74E-12
0.91,3.45E-12
0.92,-2.09E-12
0.93,3.04E-12
0.94,-2.39E-12
0.95,3.07E-12
0.96,-1.61E-12
0.97,1.57E-12
0.98,-1.96E-12
0.99,3.85E-12
1,-1.62E-12
0.99,2.5E-12
0.98,-1.39E-12
0.97,1.25E-12
0.96,-1.6E-12
0.95,1E-14
0.94,-2.42E-12
0.93,1.57E-12
0.92,-1.49E-12
0.91,1.31E-12
0.9,-2.31E-12
0.89,2.46E-12
0.88,-2.4E-12
0.87,1.03E-12
0.86,-2.27E-12
0.85,2.06E-12
0.84,-1.69E-12
0.83,2.03E-12
0.82,-1.07E-12
0.81,1.36E-12
0.8,-1.72E-12
0.79,7.7E-13
0.78,-3.21E-12
0.77,1.04E-12
0.76,-6.3E-13
0.75,7.5E-13
0.74,-1.18E-12
0.73,4.7E-13
0.72,-1.57E-12
0.71,7.9E-13
0.7,-2.09E-12
0.69,2.24E-12
0.68,-2.75E-12
0.67,2.06E-12
0.66,-2.53E-12
0.65,1.52E-12
0.64,-2.19E-12
0.63,1.77E-12
0.62,-1.53E-12
0.61,1.87E-12
0.6,-1.92E-12
0.59,1.94E-12
0.58,-2.08E-12
0.57,1.04E-12
0.56,-2.24E-12
0.55,1.47E-12
0.54,-1.24E-12
0.53,2.31E-12
0.52,-2.05E-12
0.51,1.99E-12
0.5,-2.3E-12
0.49,1.95E-12
0.48,-1.77E-12
0.47,2.43E-12
0.46,-1.95E-12
0.45,2.15E-12
0.44,-2.3E-12
0.43,1.17E-12
0.42,-2.31E-12
0.41,7E-13
0.4,-2.46E-12
0.39,1.68E-12
0.38,-2.49E-12
0.37,1.57E-12
0.36,-1.57E-12
0.35,1.94E-12
0.34,-1.9E-12
0.33,1.63E-12
0.32,-2.08E-12
0.31,1.29E-12
0.3,-2.12E-12
0.29,1.54E-12
0.28,-2.18E-12
0.27,1.98E-12
0.26,-1.41E-12
0.25,2.04E-12
0.24,-2.47E-12
0.23,2.02E-12
0.22,-2.21E-12
0.21,1.51E-12
0.2,-2.21E-12
0.19,6.3E-13
0.18,-1.88E-12
0.17,9.4E-13
