Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,78
Base Time Seconds,1682526568
Base Time Fractional,.891429980
Base Time,04/26/2023 16:29:28.891429980
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-4.978193373972e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999854445457,Volt DC,1,T,2W,F,F,04/26/2023,16:29:28,.891429980
2,-4.97855080539e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1899735331535,Volt DC,1,T,2W,F,F,04/26/2023,16:29:28,.976268800
3,-4.975696356269e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1799707114697,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.061075920
4,-4.975061074219e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1699549257755,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.145874080
5,-4.974581315764e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1599785983562,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.230666940
6,-4.972509032086e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499696969986,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.315468800
7,-4.970428562956e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1399588435888,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.400264020
8,-4.969451310899e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1299551576376,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.485060880
9,-4.964250820194e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1199773624539,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.569841960
10,-4.969010205969e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1099651679397,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.654631160
11,-4.965420885128e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0999554470181,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.739432880
12,-4.951302798872e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0899782553315,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.824233720
13,-4.921190793539e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0799671560526,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.909017660
14,-4.919635557599e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0699657946825,Volt DC,1,T,2W,F,F,04/26/2023,16:29:29,.993820760
15,-4.944857664668e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0599557347596,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.078635420
16,-4.942951818521e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0499676279724,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.163430920
17,-4.935774541082e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0399645492435,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.248237880
18,-4.923351298203e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0299551934004,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.333018580
19,-4.911572887067e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0199500508606,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.417846680
20,-4.904914931103e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0099722202867,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.502645440
21,-4.89718740937e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000395403622,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.587449820
22,-4.891015578323e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099956300110,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.672578640
23,-4.885038379143e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0200026575476,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.757382700
24,-4.874584647041e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0300065875053,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.842184860
25,-4.857234671363e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0400150045753,Volt DC,1,T,2W,F,F,04/26/2023,16:29:30,.927004340
26,-4.83204394186e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0499928891659,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.011803020
27,-4.799515409104e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0600036829710,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.096605800
28,-4.758403065352e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0700115412474,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.181409040
29,-4.708819687949e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0800157114863,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.266195640
30,-4.647109108191e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0900192856789,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.351000200
31,-4.569645625452e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0999946817756,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.435804580
32,-4.473892659007e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1100057065487,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.520601960
33,-4.360154434835e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1200130432844,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.605405260
34,-4.22378161602e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1300243586302,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.690207380
35,-4.057814749103e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1399900317192,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.775017060
36,-3.86115107176e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1500002294779,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.859822440
37,-3.632478865256e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1600085198879,Volt DC,1,T,2W,F,F,04/26/2023,16:29:31,.944635180
38,-3.364569693076e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1700149327517,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.029436860
39,-3.046483698199e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1800222694874,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.114235720
40,-2.678281134649e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.1899928748608,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.199046120
41,-2.249252247566e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2000024765730,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.283835960
42,-1.752941329869e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2100058346987,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.368612660
43,-1.173539203592e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2200132310390,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.453419220
44,-4.550760763777e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2305978834629,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.704513840
45,2.8079713843e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2399846762419,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.805079360
46,8.590924380769e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.2463375627995,Volt DC,1,T,2W,F,F,04/26/2023,16:29:32,.905621340
47,2.28364456234e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2599994540215,Volt DC,1,T,2W,F,F,04/26/2023,16:29:33,.323819240
48,3.567537987692e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2700071930885,Volt DC,1,T,2W,F,F,04/26/2023,16:29:33,.408635260
49,5.10361041961e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2799767255783,Volt DC,1,T,2W,F,F,04/26/2023,16:29:33,.493420780
50,6.971666607569e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2899766862392,Volt DC,1,T,2W,F,F,04/26/2023,16:29:33,.578183660
51,9.266526831198e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.2999747693539,Volt DC,1,T,2W,F,F,04/26/2023,16:29:33,.662969560
