VBias,C
-0.54,3.79761E-10
-0.53,3.83547E-10
-0.52,3.86762E-10
-0.51,3.90808E-10
-0.5,3.96825E-10
-0.49,3.9962E-10
-0.48,4.04108E-10
-0.47,4.10627E-10
-0.46,4.15248E-10
-0.45,4.21324E-10
-0.44,4.27982E-10
-0.43,4.32147E-10
-0.42,4.38831E-10
-0.41,4.45619E-10
-0.4,4.51424E-10
-0.39,4.56874E-10
-0.38,4.65191E-10
-0.37,4.72738E-10
-0.36,4.79483E-10
-0.35,4.8708E-10
-0.34,4.96208E-10
-0.33,5.0294E-10
-0.32,5.13566E-10
-0.31,5.21228E-10
-0.3,5.30182E-10
-0.29,5.40742E-10
-0.28,5.50674E-10
-0.27,5.61837E-10
-0.26,5.73346E-10
-0.25,5.8701E-10
-0.24,5.99042E-10
-0.23,6.11869E-10
-0.22,6.25315E-10
-0.21,6.44192E-10
-0.2,6.60712E-10
-0.19,6.76401E-10
-0.18,6.94709E-10
-0.17,7.12119E-10
-0.16,7.32019E-10
-0.15,7.50139E-10
-0.14,7.72261E-10
-0.13,7.9548E-10
-0.12,8.15959E-10
-0.11,8.41226E-10
-0.1,8.65326E-10
-0.09,8.90328E-10
-0.08,9.1475E-10
-0.07,9.41944E-10
-0.06,9.68083E-10
-0.05,9.94844E-10
-0.04,1.023E-09
-0.03,1.05095E-09
-0.02,1.07832E-09
-0.01,1.10501E-09
0,1.13313E-09
0.01,1.1584E-09
0.02,1.18106E-09
0.03,1.21125E-09
0.04,1.2344E-09
0.05,1.26101E-09
0.06,1.28716E-09
0.07,1.30716E-09
0.08,1.32976E-09
0.09,1.35386E-09
0.1,1.37406E-09
0.11,1.39463E-09
0.12,1.41715E-09
0.13,1.43376E-09
0.14,1.44895E-09
0.15,1.46957E-09
0.16,1.48414E-09
0.17,1.49926E-09
0.18,1.51423E-09
0.19,1.53013E-09
0.2,1.5431E-09
0.21,1.5582E-09
0.22,1.571E-09
0.23,1.58174E-09
0.24,1.59327E-09
0.25,1.60615E-09
0.26,1.61467E-09
0.27,1.62609E-09
0.28,1.63206E-09
0.29,1.64335E-09
0.3,1.65052E-09
0.31,1.66153E-09
0.32,1.67158E-09
0.33,1.67684E-09
0.34,1.68721E-09
0.35,1.6932E-09
0.36,1.70048E-09
0.37,1.7073E-09
0.38,1.71263E-09
0.39,1.71946E-09
0.4,1.72648E-09
0.41,1.72773E-09
0.42,1.73662E-09
0.43,1.74187E-09
0.44,1.74466E-09
0.45,1.75252E-09
0.46,1.75802E-09
0.47,1.76423E-09
0.48,1.76466E-09
0.49,1.77311E-09
0.5,1.77517E-09
0.51,1.77705E-09
0.52,1.7807E-09
0.53,1.78608E-09
0.54,1.79094E-09
0.55,1.79538E-09
0.56,1.79537E-09
0.57,1.80021E-09
0.58,1.80606E-09
0.59,1.80534E-09
0.6,1.8143E-09
0.61,1.81205E-09
0.62,1.81675E-09
0.63,1.82161E-09
0.64,1.82213E-09
0.65,1.82688E-09
0.66,1.82518E-09
0.67,1.82956E-09
0.68,1.83198E-09
0.69,1.83799E-09
0.7,1.83536E-09
0.71,1.83968E-09
0.72,1.8413E-09
0.73,1.84146E-09
0.74,1.84825E-09
0.75,1.84338E-09
0.76,1.84894E-09
0.77,1.85225E-09
0.78,1.85443E-09
0.79,1.85433E-09
0.8,1.8582E-09
0.81,1.86132E-09
0.82,1.86165E-09
0.83,1.86183E-09
0.84,1.86094E-09
0.85,1.86765E-09
0.86,1.8673E-09
0.87,1.86657E-09
0.88,1.86953E-09
0.89,1.87314E-09
0.9,1.87405E-09
0.91,1.87683E-09
0.92,1.87448E-09
0.93,1.8749E-09
0.94,1.8791E-09
0.95,1.87884E-09
0.96,1.87962E-09
0.97,1.88136E-09
0.98,1.88253E-09
0.99,1.88413E-09
1,1.88887E-09
1.01,1.88504E-09
1.02,1.88774E-09
1.03,1.8889E-09
1.04,1.88807E-09
1.05,1.88781E-09
1.06,1.88934E-09
1.07,1.89303E-09
1.08,1.89276E-09
1.09,1.89654E-09
1.1,1.89623E-09
1.11,1.89783E-09
1.12,1.89883E-09
1.13,1.89967E-09
1.14,1.90067E-09
1.15,1.89874E-09
1.16,1.90009E-09
1.17,1.9018E-09
1.18,1.90293E-09
1.19,1.90407E-09
1.2,1.90405E-09
1.21,1.90516E-09
1.22,1.9052E-09
1.23,1.90654E-09
1.24,1.90757E-09
1.25,1.90807E-09
1.26,1.9076E-09
1.27,1.90821E-09
1.28,1.91089E-09
1.29,1.90975E-09
1.3,1.91323E-09
1.31,1.91368E-09
1.32,1.91322E-09
1.33,1.91337E-09
1.34,1.91666E-09
1.35,1.91266E-09
1.36,1.91809E-09
1.37,1.91513E-09
1.38,1.91747E-09
1.39,1.91804E-09
1.4,1.91855E-09
1.41,1.9196E-09
1.42,1.91817E-09
1.43,1.91902E-09
1.44,1.91687E-09
1.45,1.91851E-09
1.46,1.92053E-09
1.47,1.92402E-09
1.48,1.92097E-09
1.49,1.92684E-09
1.5,1.92691E-09
1.51,1.92609E-09
1.52,1.92262E-09
1.53,1.92596E-09
1.54,1.92541E-09
1.55,1.92776E-09
1.56,1.92728E-09
1.57,1.93025E-09
1.58,1.92633E-09
1.59,1.92893E-09
1.6,1.92787E-09
1.61,1.93353E-09
1.62,1.92916E-09
1.63,1.93392E-09
1.64,1.93257E-09
1.65,1.93221E-09
1.66,1.93385E-09
1.67,1.93375E-09
1.68,1.93107E-09
1.69,1.93228E-09
1.7,1.93292E-09
1.71,1.93434E-09
1.72,1.93347E-09
1.73,1.93314E-09
1.74,1.93488E-09
1.75,1.93534E-09
1.76,1.93594E-09
1.77,1.93558E-09
1.78,1.93648E-09
1.79,1.93777E-09
1.8,1.93738E-09
1.81,1.93889E-09
1.82,1.93995E-09
1.83,1.93814E-09
1.84,1.94061E-09
1.85,1.93472E-09
1.86,1.93854E-09
1.87,1.94046E-09
1.88,1.94144E-09
1.89,1.93798E-09
1.9,1.9394E-09
1.91,1.9397E-09
1.92,1.94273E-09
1.93,1.9408E-09
1.94,1.94608E-09
1.95,1.94472E-09
1.96,1.94357E-09
1.97,1.94538E-09
1.98,1.9416E-09
1.99,1.94332E-09
2,1.94492E-09
2.01,1.94389E-09
2.02,1.94704E-09
2.03,1.94365E-09
2.04,1.9434E-09
2.05,1.94583E-09
2.06,1.94476E-09
2.07,1.94447E-09
2.08,1.94774E-09
2.09,1.9436E-09
2.1,1.94639E-09
2.11,1.94293E-09
2.12,1.94958E-09
2.13,1.94415E-09
2.14,1.94673E-09
2.15,1.94994E-09
2.16,1.94601E-09
2.17,1.94609E-09
2.18,1.94939E-09
2.19,1.94787E-09
2.2,1.94899E-09
2.21,1.94893E-09
2.22,1.94925E-09
2.23,1.9497E-09
2.24,1.95122E-09
2.25,1.9507E-09
2.26,1.95052E-09
2.27,1.94907E-09
2.28,1.94794E-09
2.29,1.94983E-09
2.3,1.95302E-09
2.31,1.95236E-09
2.32,1.94997E-09
2.33,1.95167E-09
2.34,1.95227E-09
2.35,1.9519E-09
2.36,1.95164E-09
2.37,1.95339E-09
2.38,1.95333E-09
2.39,1.9551E-09
2.4,1.95394E-09
2.41,1.95661E-09
2.42,1.95293E-09
2.43,1.95626E-09
2.44,1.95722E-09
2.45,1.95429E-09
2.46,1.95708E-09
2.47,1.95578E-09
2.48,1.95198E-09
2.49,1.94898E-09
2.5,1.95363E-09
2.51,1.96027E-09
2.52,1.95533E-09
2.53,1.95336E-09
2.54,1.95619E-09
2.55,1.95671E-09
2.56,1.9551E-09
2.57,1.95619E-09
2.58,1.95601E-09
2.59,1.95741E-09
2.6,1.95798E-09
2.61,1.95389E-09
2.62,1.95833E-09
2.63,1.95825E-09
2.64,1.95909E-09
2.65,1.9597E-09
2.66,1.9604E-09
2.67,1.96051E-09
2.68,1.95799E-09
2.69,1.95649E-09
2.7,1.96046E-09
2.71,1.95953E-09
2.72,1.96267E-09
2.73,1.96011E-09
2.74,1.96032E-09
2.75,1.96409E-09
2.76,1.9613E-09
2.77,1.9632E-09
2.78,1.95974E-09
2.79,1.96025E-09
2.8,1.95955E-09
2.81,1.95818E-09
2.82,1.96286E-09
2.83,1.95978E-09
2.84,1.95927E-09
2.85,1.96017E-09
2.86,1.96385E-09
2.87,1.9603E-09
2.88,1.96162E-09
2.89,1.96201E-09
2.9,1.96301E-09
2.91,1.95749E-09
2.92,1.96443E-09
2.93,1.96121E-09
2.94,1.96359E-09
2.95,1.96324E-09
2.96,1.96653E-09
2.97,1.96573E-09
2.98,1.96327E-09
2.99,1.96051E-09
3,1.96798E-09
-3,1.54828E-10
-2.99,1.53995E-10
-2.98,1.55143E-10
-2.97,1.55964E-10
-2.96,1.55705E-10
-2.95,1.56073E-10
-2.94,1.56554E-10
-2.93,1.56935E-10
-2.92,1.56852E-10
-2.91,1.56749E-10
-2.9,1.57742E-10
-2.89,1.57705E-10
-2.88,1.58342E-10
-2.87,1.58813E-10
-2.86,1.58771E-10
-2.85,1.59799E-10
-2.84,1.59786E-10
-2.83,1.60172E-10
-2.82,1.60267E-10
-2.81,1.60965E-10
-2.8,1.60834E-10
-2.79,1.61414E-10
-2.78,1.61642E-10
-2.77,1.6126E-10
-2.76,1.62121E-10
-2.75,1.62637E-10
-2.74,1.6302E-10
-2.73,1.632E-10
-2.72,1.63703E-10
-2.71,1.63941E-10
-2.7,1.64465E-10
-2.69,1.64485E-10
-2.68,1.64742E-10
-2.67,1.64611E-10
-2.66,1.65493E-10
-2.65,1.65877E-10
-2.64,1.66411E-10
-2.63,1.66404E-10
-2.62,1.66718E-10
-2.61,1.67248E-10
-2.6,1.67759E-10
-2.59,1.67894E-10
-2.58,1.68422E-10
-2.57,1.68546E-10
-2.56,1.69094E-10
-2.55,1.69446E-10
-2.54,1.69687E-10
-2.53,1.7014E-10
-2.52,1.70754E-10
-2.51,1.70786E-10
-2.5,1.7149E-10
-2.49,1.7154E-10
-2.48,1.72173E-10
-2.47,1.7247E-10
-2.46,1.72974E-10
-2.45,1.73139E-10
-2.44,1.74018E-10
-2.43,1.74141E-10
-2.42,1.74553E-10
-2.41,1.74786E-10
-2.4,1.75255E-10
-2.39,1.75567E-10
-2.38,1.75918E-10
-2.37,1.7648E-10
-2.36,1.76885E-10
-2.35,1.77382E-10
-2.34,1.77693E-10
-2.33,1.78319E-10
-2.32,1.78537E-10
-2.31,1.79247E-10
-2.3,1.80188E-10
-2.29,1.79527E-10
-2.28,1.8001E-10
-2.27,1.80745E-10
-2.26,1.81382E-10
-2.25,1.81752E-10
-2.24,1.82544E-10
-2.23,1.82839E-10
-2.22,1.82917E-10
-2.21,1.83699E-10
-2.2,1.84291E-10
-2.19,1.84518E-10
-2.18,1.84749E-10
-2.17,1.85639E-10
-2.16,1.86001E-10
-2.15,1.86452E-10
-2.14,1.87089E-10
-2.13,1.87532E-10
-2.12,1.88223E-10
-2.11,1.88613E-10
-2.1,1.89095E-10
-2.09,1.88954E-10
-2.08,1.90392E-10
-2.07,1.90857E-10
-2.06,1.9087E-10
-2.05,1.92007E-10
-2.04,1.92159E-10
-2.03,1.92713E-10
-2.02,1.93272E-10
-2.01,1.941E-10
-2,1.94492E-10
-1.99,1.9489E-10
-1.98,1.9546E-10
-1.97,1.95966E-10
-1.96,1.96651E-10
-1.95,1.97602E-10
-1.94,1.98093E-10
-1.93,1.98552E-10
-1.92,1.99107E-10
-1.91,2.00013E-10
-1.9,2.00212E-10
-1.89,2.00954E-10
-1.88,2.01822E-10
-1.87,2.01647E-10
-1.86,2.03151E-10
-1.85,2.03674E-10
-1.84,2.04216E-10
-1.83,2.047E-10
-1.82,2.05319E-10
-1.81,2.05898E-10
-1.8,2.06512E-10
-1.79,2.07244E-10
-1.78,2.08357E-10
-1.77,2.09119E-10
-1.76,2.09325E-10
-1.75,2.10159E-10
-1.74,2.10928E-10
-1.73,2.11433E-10
-1.72,2.12297E-10
-1.71,2.13062E-10
-1.7,2.13882E-10
-1.69,2.1455E-10
-1.68,2.15277E-10
-1.67,2.1593E-10
-1.66,2.16723E-10
-1.65,2.17551E-10
-1.64,2.18042E-10
-1.63,2.19087E-10
-1.62,2.19773E-10
-1.61,2.20614E-10
-1.6,2.21677E-10
-1.59,2.22461E-10
-1.58,2.23295E-10
-1.57,2.2436E-10
-1.56,2.25342E-10
-1.55,2.25985E-10
-1.54,2.26452E-10
-1.53,2.27523E-10
-1.52,2.28725E-10
-1.51,2.29384E-10
-1.5,2.30578E-10
-1.49,2.31552E-10
-1.48,2.32417E-10
-1.47,2.33333E-10
-1.46,2.34315E-10
-1.45,2.35201E-10
-1.44,2.36107E-10
-1.43,2.37577E-10
-1.42,2.3791E-10
-1.41,2.39604E-10
-1.4,2.40357E-10
-1.39,2.40954E-10
-1.38,2.42128E-10
-1.37,2.43437E-10
-1.36,2.44382E-10
-1.35,2.45641E-10
-1.34,2.4701E-10
-1.33,2.48469E-10
-1.32,2.48662E-10
-1.31,2.50231E-10
-1.3,2.51878E-10
-1.29,2.53071E-10
-1.28,2.54381E-10
-1.27,2.55561E-10
-1.26,2.56964E-10
-1.25,2.57914E-10
-1.24,2.59028E-10
-1.23,2.60488E-10
-1.22,2.62131E-10
-1.21,2.6361E-10
-1.2,2.64877E-10
-1.19,2.6608E-10
-1.18,2.6762E-10
-1.17,2.69057E-10
-1.16,2.70352E-10
-1.15,2.71719E-10
-1.14,2.7331E-10
-1.13,2.74862E-10
-1.12,2.76731E-10
-1.11,2.7775E-10
-1.1,2.79131E-10
-1.09,2.81492E-10
-1.08,2.83289E-10
-1.07,2.84517E-10
-1.06,2.862E-10
-1.05,2.88275E-10
-1.04,2.90375E-10
-1.03,2.91419E-10
-1.02,2.928E-10
-1.01,2.94623E-10
-1,2.95958E-10
-0.99,2.97545E-10
-0.98,2.99214E-10
-0.97,2.99976E-10
-0.96,3.01336E-10
-0.95,3.02559E-10
-0.94,3.03342E-10
-0.93,3.04128E-10
-0.92,3.04811E-10
-0.91,3.05699E-10
-0.9,3.06401E-10
-0.89,3.06983E-10
-0.88,3.07548E-10
-0.87,3.08131E-10
-0.86,3.08512E-10
-0.85,3.08541E-10
-0.84,3.08944E-10
-0.83,3.0994E-10
-0.82,3.10225E-10
-0.81,3.10771E-10
-0.8,3.11414E-10
-0.79,3.12439E-10
-0.78,3.13458E-10
-0.77,3.14197E-10
-0.76,3.1589E-10
-0.75,3.1794E-10
-0.74,3.19093E-10
-0.73,3.20894E-10
-0.72,3.23027E-10
-0.71,3.25281E-10
-0.7,3.27578E-10
-0.69,3.29677E-10
-0.68,3.32229E-10
-0.67,3.34997E-10
-0.66,3.37317E-10
-0.65,3.40267E-10
-0.64,3.4296E-10
-0.63,3.46053E-10
-0.62,3.48693E-10
-0.61,3.52069E-10
-0.6,3.55145E-10
-0.59,3.58664E-10
-0.58,3.61627E-10
-0.57,3.65433E-10
-0.56,3.68267E-10
-0.55,3.7205E-10
-0.54,3.75437E-10
-0.53,3.7914E-10
-0.52,3.83103E-10
-0.51,3.87281E-10
-0.5,3.91461E-10
-0.49,3.9603E-10
-0.48,4.01141E-10
-0.47,4.0537E-10
-0.46,4.10267E-10
-0.45,4.15463E-10
-0.44,4.20734E-10
-0.43,4.25986E-10
-0.42,4.31943E-10
-0.41,4.38269E-10
-0.4,4.44942E-10
-0.39,4.51222E-10
-0.38,4.58136E-10
-0.37,4.65214E-10
-0.36,4.72575E-10
-0.35,4.80506E-10
-0.34,4.88248E-10
-0.33,4.96491E-10
-0.32,5.05289E-10
-0.31,5.14492E-10
-0.3,5.24362E-10
-0.29,5.33801E-10
-0.28,5.43827E-10
-0.27,5.55121E-10
-0.26,5.66305E-10
-0.25,5.78502E-10
-0.24,5.91785E-10
-0.23,6.04651E-10
-0.22,6.19062E-10
-0.21,6.35514E-10
-0.2,6.51654E-10
-0.19,6.67655E-10
-0.18,6.85385E-10
-0.17,7.02988E-10
-0.16,7.2237E-10
-0.15,7.41784E-10
-0.14,7.62647E-10
-0.13,7.83765E-10
-0.12,8.06795E-10
-0.11,8.29902E-10
-0.1,8.53537E-10
-0.09,8.78757E-10
-0.08,9.0363E-10
-0.07,9.29081E-10
-0.06,9.55029E-10
-0.05,9.81441E-10
-0.04,1.0077E-09
-0.03,1.03413E-09
-0.02,1.06115E-09
-0.01,1.08733E-09
0,1.11362E-09
0.01,1.13969E-09
0.02,1.16534E-09
0.03,1.18977E-09
0.04,1.21512E-09
0.05,1.23914E-09
0.06,1.26218E-09
0.07,1.28597E-09
0.08,1.30705E-09
0.09,1.32739E-09
0.1,1.34848E-09
0.11,1.36659E-09
0.12,1.38592E-09
0.13,1.40444E-09
0.14,1.42077E-09
0.15,1.43763E-09
0.16,1.45333E-09
0.17,1.4689E-09
0.18,1.48315E-09
0.19,1.49722E-09
0.2,1.51072E-09
0.21,1.5227E-09
0.22,1.53555E-09
0.23,1.54816E-09
0.24,1.55957E-09
0.25,1.5692E-09
0.26,1.57939E-09
0.27,1.58958E-09
0.28,1.59859E-09
0.29,1.60734E-09
0.3,1.61641E-09
0.31,1.62484E-09
0.32,1.63201E-09
0.33,1.63939E-09
0.34,1.64638E-09
0.35,1.65395E-09
0.36,1.6597E-09
0.37,1.66682E-09
0.38,1.67226E-09
0.39,1.67931E-09
0.4,1.68463E-09
0.41,1.69055E-09
0.42,1.69594E-09
0.43,1.70083E-09
0.44,1.706E-09
0.45,1.71074E-09
0.46,1.71533E-09
0.47,1.71903E-09
0.48,1.72385E-09
0.49,1.72812E-09
0.5,1.73121E-09
0.51,1.73573E-09
0.52,1.73903E-09
0.53,1.74369E-09
0.54,1.74651E-09
0.55,1.74948E-09
0.56,1.75264E-09
0.57,1.75522E-09
0.58,1.75932E-09
0.59,1.76187E-09
0.6,1.76484E-09
0.61,1.76743E-09
0.62,1.76996E-09
0.63,1.77283E-09
0.64,1.77603E-09
0.65,1.7782E-09
0.66,1.78111E-09
0.67,1.78359E-09
0.68,1.78572E-09
0.69,1.78777E-09
0.7,1.79033E-09
0.71,1.79212E-09
0.72,1.79373E-09
0.73,1.79716E-09
0.74,1.79787E-09
0.75,1.80071E-09
0.76,1.80263E-09
0.77,1.80434E-09
0.78,1.80615E-09
0.79,1.80773E-09
0.8,1.80986E-09
0.81,1.81092E-09
0.82,1.81308E-09
0.83,1.8142E-09
0.84,1.81595E-09
0.85,1.81708E-09
0.86,1.81909E-09
0.87,1.82028E-09
0.88,1.82124E-09
0.89,1.82315E-09
0.9,1.82422E-09
0.91,1.82678E-09
0.92,1.82655E-09
0.93,1.82817E-09
0.94,1.82828E-09
0.95,1.8309E-09
0.96,1.83167E-09
0.97,1.83299E-09
0.98,1.83372E-09
0.99,1.83511E-09
1,1.83573E-09
1.01,1.83728E-09
1.02,1.83853E-09
1.03,1.83933E-09
1.04,1.84032E-09
1.05,1.84094E-09
