Time,I1
22.10067,1.893E-11
22.30068,1.835E-11
22.50067,1.657E-11
22.70781,1.686E-11
23.00064,2.591E-11
23.20067,2.493E-11
23.40068,2.751E-11
23.60067,2.429E-11
23.80068,2.287E-11
24.00063,2.459E-11
24.20777,2.309E-11
24.50064,2.272E-11
24.70067,2.197E-11
24.90068,2.119E-11
25.10067,2.34E-11
25.30068,2.458E-11
25.50063,2.366E-11
25.70209,1.961E-11
25.90063,2.124E-11
26.10067,1.979E-11
26.30068,1.957E-11
26.50067,2.045E-11
26.70064,2.018E-11
26.90063,1.768E-11
27.10068,1.961E-11
27.30067,1.916E-11
27.50068,1.666E-11
27.70067,1.892E-11
27.90068,2.061E-11
28.10067,1.686E-11
28.30064,1.307E-11
28.50067,1.378E-11
28.70205,1.361E-11
28.90064,1.299E-11
29.10067,1.388E-11
29.30068,1.598E-11
29.50067,1.674E-11
29.70064,1.678E-11
29.90067,1.71E-11
30.10068,1.592E-11
30.30067,1.528E-11
30.50064,1.425E-11
30.70063,1.137E-11
30.90064,1.085E-11
31.10063,9.44E-12
31.30068,1.009E-11
31.50063,1.042E-11
31.70213,1.051E-11
31.90068,1.097E-11
32.10064,7.89E-12
32.30068,7.03E-12
32.50068,9.77E-12
32.70068,1.014E-11
32.90064,1.084E-11
33.10068,1.202E-11
33.30068,1.229E-11
33.50064,1.265E-11
33.70064,1.214E-11
33.90064,1.464E-11
34.10064,1.417E-11
34.30068,9.82E-12
34.50068,1.232E-11
34.70204,1.112E-11
34.90068,1.241E-11
35.10063,1.442E-11
35.30068,1.224E-11
35.50067,1.101E-11
35.70068,1E-11
35.90067,9.24E-12
36.10064,8.24E-12
36.30063,8.55E-12
36.50068,1.097E-11
36.70067,1.121E-11
36.90068,1.277E-11
37.10067,1.291E-11
37.30064,1.376E-11
37.50068,1.246E-11
37.70193,1.072E-11
37.90063,9.18E-12
38.10068,1.241E-11
38.30063,6.2E-12
38.50064,1.398E-11
38.70067,9.94E-12
38.90068,1.171E-11
39.10068,5.21E-12
39.30064,6.69E-12
39.50063,6.79E-12
39.70064,4.07E-12
39.90063,7.28E-12
40.10064,6.02E-12
40.30063,7.01E-12
40.50068,5.95E-12
40.70199,7.39E-12
40.90068,9.99E-12
41.10067,1.115E-11
41.30068,9.24E-12
41.50067,1.064E-11
41.70068,1.255E-11
41.90063,8.84E-12
42.10068,1.132E-11
42.30067,1.052E-11
42.50068,9.56E-12
42.70067,1.183E-11
42.90068,9.93E-12
43.10067,1.056E-11
43.30064,8.26E-12
43.50063,1.041E-11
43.70193,1.122E-11
43.90068,1.111E-11
44.10064,1.08E-11
44.30068,8.97E-12
44.50064,5.78E-12
44.70068,3.84E-12
44.90068,5.4E-12
45.10064,5.33E-12
45.30068,8.21E-12
45.50068,9.33E-12
45.70068,1.001E-11
45.90068,9.4E-12
46.10068,6.3E-12
46.30064,6.36E-12
46.50068,7.23E-12
46.70196,8.37E-12
46.90068,8.01E-12
47.10064,1.029E-11
47.30068,9.63E-12
47.50068,8.98E-12
47.70064,7.01E-12
47.90068,8.78E-12
48.10064,6.25E-12
48.30064,-1E-13
48.50064,1.92E-12
48.70064,1.67E-12
48.90068,1.22E-12
49.10068,2.09E-12
49.30064,5.64E-12
49.50068,8.96E-12
49.70189,8.71E-12
49.90068,7.24E-12
50.10068,5.81E-12
50.30064,6.54E-12
50.50067,7.21E-12
50.70068,8.27E-12
50.90063,8.9E-12
51.10064,1.099E-11
51.30067,1.028E-11
51.50064,1.158E-11
51.70063,1.83E-12
51.90064,3.66E-12
52.10067,1.236E-11
52.30064,3.74E-12
52.50067,-5E-13
52.70191,6E-13
52.90068,7.36E-12
53.10067,1.008E-11
53.30068,1.001E-11
53.50063,3.95E-12
53.70068,1.84E-12
53.90063,1.53E-12
54.10064,3.23E-12
54.30067,7.44E-12
54.50064,6.17E-12
54.70067,4.1E-12
54.90068,5.79E-12
55.10067,6.34E-12
55.30068,1.002E-11
55.50063,7.49E-12
55.70193,1.5E-12
55.90064,2.85E-12
56.10068,6.64E-12
56.30064,8.28E-12
56.50068,7.98E-12
56.70064,5.96E-12
56.90068,9.3E-12
57.10068,8.88E-12
57.30068,4.46E-12
57.50068,6.47E-12
57.70068,5.14E-12
57.90068,6.13E-12
58.10068,2.89E-12
58.30064,-1.01E-12
58.50068,4.7E-13
58.70183,-1.5E-13
58.90068,-1.12E-12
59.10068,2.34E-12
59.30064,1.87E-12
59.50068,1.81E-12
59.70064,-2E-13
59.90064,1.48E-12
60.10068,-5.36E-12
60.30064,9.2E-13
60.50068,-1.57E-12
60.70068,5.59E-12
60.90064,7.39E-12
61.10068,7.48E-12
61.30064,1.42E-12
61.50064,-4E-13
61.70184,1.47E-12
61.90068,2.9E-13
62.10064,1.3E-13
62.30064,1.71E-12
62.50068,4.19E-12
62.70068,6.61E-12
62.90064,6.12E-12
63.10068,4.69E-12
63.30064,1.1E-13
63.50068,1.86E-12
63.70064,1.03E-11
63.90064,3.94E-12
64.10068,3.58E-12
64.30064,8.55E-12
64.50064,1.018E-11
64.70187,6.82E-12
64.90064,-4.6E-13
65.10063,1.5E-12
65.30064,1.8E-13
65.50063,1.41E-12
65.70064,2.1E-13
65.90068,4.9E-13
66.10064,2.45E-12
66.30067,7.64E-12
66.50068,2.13E-12
66.70067,9.6E-13
66.90068,4.28E-12
67.10067,8.1E-12
67.30068,8.05E-12
67.50067,5.95E-12
67.7017,-2.11E-12
67.90067,-2.18E-12
68.10068,-7.2E-13
68.30067,4.66E-12
68.50068,3.51E-12
68.70063,5.87E-12
68.90064,5.76E-12
69.10067,5.11E-12
69.30064,5.3E-12
69.50063,1.2E-13
69.70068,4.79E-12
69.90067,3.5E-12
70.10068,-1.52E-12
70.30063,2E-13
70.50068,2.56E-12
70.70175,5.72E-12
70.90068,5E-12
71.10067,4.05E-12
71.30068,5.38E-12
71.50063,3.89E-12
71.70064,4.08E-12
71.90063,3.9E-12
72.10064,7.2E-13
72.30063,-2.95E-12
72.50068,-2.75E-12
72.70063,2.9E-13
72.90068,5.2E-13
73.10067,3.34E-12
73.30068,-2.13E-12
73.50063,2.5E-13
73.70172,-5.5E-13
73.90068,5.08E-12
74.10064,7.01E-12
74.30068,5.24E-12
74.50068,-3.75E-12
74.70068,2.78E-12
74.90068,5.02E-12
75.10064,-2.82E-12
75.30068,6.5E-13
75.50068,1.79E-12
75.70064,7.9E-12
75.90064,5.97E-12
76.10068,-3.62E-12
76.30068,-3.88E-12
76.50068,-3.55E-12
76.70174,-2E-12
76.90068,-2E-14
77.10063,7.9E-13
77.30068,4.37E-12
77.50067,9.35E-12
77.70064,5.69E-12
77.90094,-2.59E-12
78.1009,-4.1E-13
78.30229,3.46E-12
78.50226,-2.79E-12
78.70229,-2.06E-12
78.90229,-2.06E-12
79.10229,-2.02E-12
79.30229,-1.26E-12
79.50229,2.38E-12
79.70199,5.87E-12
79.90248,6.86E-12
80.1023,5.93E-12
80.30229,5.14E-12
80.50227,-1.81E-12
80.70227,-3.03E-12
80.90365,-1.44E-12
81.20366,-5.3E-13
81.50365,3.76E-12
81.80361,-2.82E-12
82.10361,-9.3E-13
82.40436,-5.5E-13
82.70439,-2.71E-12
83.00365,7.5E-13
83.30496,3.04E-12
83.60496,-1.56E-12
83.90571,3.73E-12
84.20496,2.37E-12
84.50497,-1.98E-12
84.80501,1.03E-12
85.10512,5.41E-12
85.40574,4.66E-12
85.70571,9.35E-12
86.00631,6.05E-12
86.30631,2.29E-12
86.60635,2.49E-12
86.90069,7.1E-13
87.10063,2.15E-12
87.30063,3.95E-12
87.50064,4.21E-12
87.70067,4.28E-12
87.90068,1.95E-12
88.10068,-2.81E-12
88.30064,-5.8E-13
88.50068,-2.07E-12
88.70064,-2.28E-12
88.90068,3.67E-12
89.10068,-3.4E-13
89.30068,1.95E-12
89.50068,4.17E-12
89.70165,6.73E-12
89.90064,8.41E-12
90.10064,6.82E-12
90.30064,4.93E-12
90.50068,-3.83E-12
90.70068,8.5E-13
90.90068,1.76E-12
91.10064,7.5E-13
91.30064,7.2E-13
91.50068,2.65E-12
91.70064,3.87E-12
91.90068,1.55E-12
92.10068,3.89E-12
92.30068,5.23E-12
92.50064,6.83E-12
92.70163,5.91E-12
92.90068,2.65E-12
93.10068,2.97E-12
93.30064,3.88E-12
93.50068,2.31E-12
93.70064,3.33E-12
93.90068,4.49E-12
94.10064,4.66E-12
94.30064,4.68E-12
94.50068,5.39E-12
94.70064,4.13E-12
94.90068,2.21E-12
95.10064,5.19E-12
95.30068,2.66E-12
95.5009,1.8E-12
95.70159,2.84E-12
95.90321,3.61E-12
96.10226,2.09E-12
96.30226,-4.7E-13
96.50226,5E-13
96.70226,5E-13
96.90226,-4.3E-12
97.10229,-3.55E-12
97.30229,-3.55E-12
97.50226,-4.09E-12
97.70229,-3.88E-12
97.90229,-2.35E-12
98.1023,-2.11E-12
98.30364,-3.3E-12
98.60365,-2.81E-12
98.90437,-4.47E-12
99.20291,-2.65E-12
99.4036,-2.26E-12
99.70295,-2.3E-12
99.90455,-1.8E-12
100.2043,4.51E-12
