Time,I1
176.50226,1.09E-12
177.00365,4.6E-13
177.50501,3.92E-12
178.00636,-4.92E-12
178.50069,-1.64E-12
179.00069,4.29E-12
179.50065,1.19E-12
180.00069,2.99E-12
180.5023,-4.31E-12
181.00361,5.41E-12
181.50501,4.7E-13
182.00065,-1.76E-12
182.50069,3.27E-12
183.00069,-6.1E-13
183.50069,1.55E-12
184.00231,-6.98E-12
184.50366,6.89E-12
185.00501,2.62E-12
185.50636,-3.61E-12
186.00065,-3.52E-12
186.50065,3E-12
187.00065,3.94E-12
187.50231,2.68E-12
188.00366,-6.55E-12
188.50497,3E-14
189.00632,3.87E-12
189.50065,2.14E-12
190.00065,-3.9E-12
190.50069,2.23E-12
191.00069,1.84E-12
191.50231,2.92E-12
192.00366,2.85E-12
192.50497,1.4E-12
193.00069,-3.49E-12
193.50069,-6.45E-12
194.00065,-8.94E-12
194.50069,4.79E-12
195.00226,1.29E-12
195.50365,2.77E-12
196.00497,-6.37E-12
196.50632,-1.64E-12
197.00069,-5.62E-12
197.50065,6.81E-12
198.00065,3.9E-12
198.5023,-9.5E-13
199.00365,3.59E-12
199.50501,2.02E-12
200.00636,2.07E-12
200.50069,2.93E-12
201.00069,4.57E-12
201.50065,1.23E-12
202.00069,3.38E-12
202.50226,4.98E-12
203.00365,2.18E-12
203.50501,-6.82E-12
204.00065,1.1E-12
204.50065,5.31E-12
205.00069,2.84E-12
205.50069,3.77E-12
206.00231,2.57E-12
206.50365,-5.49E-12
207.00501,1.3E-12
207.50632,-1.8E-12
208.00069,3.6E-12
208.50065,-5.24E-12
209.00065,-5.54E-12
209.50069,1.58E-12
210.00226,2.45E-12
210.50365,2.82E-12
211.00501,-9.3E-13
211.50065,-6.33E-12
212.00069,3.1E-12
212.50069,-5.1E-13
213.00069,-3.55E-12
213.50226,1.71E-12
214.00361,1.72E-12
214.50501,-5.94E-12
215.00636,1.2E-12
215.50065,6.7E-13
216.00069,4.2E-13
216.50069,3E-13
217.00091,2.03E-12
217.50226,-4.8E-13
218.00361,1.79E-12
218.50496,-3.84E-12
219.00065,-4.48E-12
219.50065,-4.34E-12
220.00069,1.52E-12
220.50069,2.16E-12
221.00226,-5.07E-12
221.50365,4.37E-12
222.00497,-2.09E-12
222.50636,1.61E-12
223.00065,2.78E-12
223.50065,9.9E-13
224.00069,1.18E-12
224.50065,1.53E-12
225.0023,1.68E-12
225.50365,1.87E-12
226.00497,9.5E-13
226.50069,-1.51E-12
227.00069,3.6E-13
227.50065,-3.26E-12
228.00065,1.16E-12
228.5023,1.02E-12
229.00361,1.95E-12
229.50366,-1.56E-12
230.00501,-1.34E-12
230.50069,3E-14
231.00069,8.4E-13
231.50069,1.28E-12
232.00069,6.4E-13
232.50226,-3.7E-12
233.00365,-1.64E-12
233.50361,-9.53E-12
234.00501,1.16E-12
234.50065,-4.3E-13
235.00069,3.83E-12
235.50069,1.18E-12
236.00069,-1.87E-12
236.50095,-4.88E-12
237.0023,2.6E-13
237.50365,-1.36E-12
238.00501,-2.25E-12
238.50636,1E-13
239.00069,-1.01E-12
239.50065,-4.3E-12
240.00069,8.6E-13
240.50065,-3.62E-12
241.0023,4.93E-12
241.50361,-1.15E-12
242.00501,1.12E-11
242.50636,3.84E-12
243.00065,1.56E-12
243.50069,1.68E-12
244.00069,-2.78E-12
244.50069,-3.62E-12
245.0023,7.54E-12
245.50361,-2.08E-12
246.00501,-8.23E-12
246.50631,1.018E-11
247.00069,-1.9E-12
247.50065,-7.71E-12
248.00069,4.44E-12
248.50096,1.67E-12
249.00231,-6.13E-12
249.50361,-8.74E-12
250.00497,-7.73E-12
250.50069,-8E-12
251.00069,1.514E-11
251.50069,7.1E-12
252.00065,2.48E-12
252.5023,-8.53E-12
253.00365,-9.9E-13
253.50501,1.411E-11
254.00636,9.97E-12
254.50069,8.25E-12
255.00069,2.14E-12
255.50065,1.69E-12
256.00065,2.93E-12
256.50226,7.02E-12
257.00361,2.94E-12
257.50497,-5.88E-12
258.00069,1.26E-12
258.50069,-1.25E-12
259.00065,2.77E-12
259.50065,2.68E-12
260.0023,-1.15E-12
260.50365,3.56E-12
261.00497,6.13E-12
261.50636,-2.97E-12
262.00065,-8.89E-12
262.50069,4.4E-13
263.00065,6.84E-12
263.50069,1.003E-11
264.00226,3.81E-12
264.50361,-8.59E-12
265.00501,-1.6E-12
265.50632,5.1E-13
266.00069,-6.9E-12
266.50065,1.22E-12
267.00065,-5.25E-12
267.50069,-8.04E-12
268.00231,-5.01E-12
268.50361,4.01E-12
269.00497,6.91E-12
269.50632,-6.19E-12
270.00065,-4.44E-12
270.50069,7.6E-12
271.00065,5.15E-12
271.50065,2.74E-12
272.00231,-9.73E-12
272.50361,1.32E-12
273.00501,8.6E-13
273.50636,2.29E-12
274.00065,2.46E-12
274.50065,-5.97E-12
275.00069,-1.41E-12
275.50065,-4.08E-12
276.00226,-2.75E-12
276.50366,2.74E-12
277.00501,-5.52E-12
277.50632,-8.63E-12
278.00069,-8.56E-12
278.50069,8.55E-12
279.00065,9.39E-12
279.50065,-9.11E-12
280.0023,-3.2E-13
280.50365,-7.56E-12
281.00496,-2.37E-12
281.50636,-7.3E-12
282.00069,3.58E-12
282.50069,-1.309E-11
283.00069,-3.47E-12
283.50069,-2.63E-12
284.0023,3.95E-12
284.50226,-4.26E-12
285.00365,-4.8E-12
285.50501,6.06E-12
286.00636,2.46E-12
286.50065,-5.37E-12
287.00069,-1.322E-11
287.50069,-7.14E-12
288.00065,-1.89E-12
288.50226,6.75E-12
289.00361,9.31E-12
289.50496,5.36E-12
290.00636,3.75E-12
290.50065,-4.88E-12
291.00065,-4.64E-12
291.50069,-1.271E-11
292.00065,-1.25E-12
292.50091,8.28E-12
293.00231,-1.88E-12
293.50365,4.44E-12
294.00497,4.5E-12
294.50636,-5.5E-12
295.00065,-5.59E-12
295.50069,-2.59E-12
296.00065,-4.99E-12
296.50069,-2.58E-12
297.00231,-2.28E-12
297.5023,-2.01E-12
298.00366,-1.47E-12
298.50501,-2.13E-12
299.00632,-3.81E-12
299.50069,-2.8E-12
300.00069,9.1E-13
300.50065,-2.22E-12
301.00065,-3.4E-13
301.50226,-2.71E-12
302.00365,-9.7E-13
302.50501,-2.65E-12
303.00501,-2E-12
303.50069,-9.6E-13
304.00069,-9.11E-12
304.50065,3.87E-12
305.00069,-3.1E-13
305.50065,-4.99E-12
306.00226,0
306.50365,1.14E-12
307.00496,-2.3E-13
307.50496,-1.85E-12
308.00069,-6.1E-13
308.50065,-1.57E-12
309.00065,-1.3E-12
309.50069,-1.85E-12
310.00069,-7.93E-12
310.5023,4.3E-12
311.00361,1.8E-13
311.50361,-1.52E-12
312.00501,6E-14
312.50632,-9.7E-13
313.00065,-2.74E-12
313.50069,-6.3E-13
314.00065,-1E-14
314.50069,3E-13
315.00231,-3.71E-12
315.5023,9.3E-13
316.00366,6.6E-13
316.50497,-1.18E-12
317.00636,-9E-14
317.50065,-2E-13
318.00069,-1.7E-13
318.50069,2.37E-12
319.00065,-2.54E-12
319.50091,-5.1E-13
320.00231,-1.3E-13
320.50366,-1.78E-12
321.00497,-4E-13
321.50632,-1.08E-12
322.00069,-1.8E-12
322.50069,-9.3E-13
323.00069,-5.6E-13
323.50069,5.5E-13
324.00069,-2.78E-12
324.50226,4.4E-13
325.00365,-6.2E-13
325.50361,-1.66E-12
326.00501,6.9E-13
326.50631,-6.5E-13
327.00069,7.2E-13
327.50069,-3.1E-13
328.00069,-2E-13
328.50065,-3.5E-13
329.00096,2.39E-12
329.50226,3.1E-13
330.00365,-9.9E-13
330.50501,1.1E-12
331.00497,8.8E-13
331.50069,7.1E-13
332.00065,-2.7E-13
332.50065,1.8E-13
333.00065,-6.4E-13
333.50069,-3.06E-12
334.00091,-3.2E-13
334.50226,2.84E-12
335.00366,-4.7E-13
335.50497,-7.6E-13
336.00497,1.65E-12
336.50632,8.2E-13
337.00065,-1.16E-12
337.50069,4.4E-13
338.00069,-4.2E-13
338.50065,-1.08E-12
339.00065,-2.5E-13
339.5023,-2.06E-12
340.00366,-3E-13
340.50361,-9.2E-13
341.00501,-9E-13
341.50636,1.82E-12
342.00065,2.73E-12
342.50065,2.4E-13
343.00069,3.7E-13
343.50069,4.1E-13
344.00065,-1.05E-12
344.50226,7.1E-13
345.00361,4E-13
345.50501,-2.12E-12
346.00501,-3.14E-12
346.50631,-5.1E-13
347.00069,1.7E-13
347.50065,7.1E-13
348.00069,2.92E-12
348.50065,1.149E-11
349.00091,9.04E-12
349.5023,4.27E-12
350.00365,-1.99E-12
350.50501,-6.58E-12
351.00496,-4.87E-12
351.50636,-5.21E-12
352.00069,-3.15E-12
352.50065,-1.148E-11
353.00065,-8.87E-12
353.50069,-1.56E-12
354.00069,-4.41E-12
354.5023,-2.14E-12
355.00365,-3.42E-12
355.50501,-2.22E-12
356.00501,-3.21E-12
356.50636,-1.37E-12
357.00065,-3.4E-13
357.50069,-1.82E-12
358.00065,-2.07E-12
358.50069,-2.32E-12
359.00096,-1.72E-12
359.50226,-2.6E-12
360.00365,-2.64E-12
360.50497,-2.57E-12
361.00501,-4.76E-12
361.50632,-1.78E-12
362.00065,-9.3E-13
362.50069,-9.6E-13
363.00069,-2.07E-12
363.50065,-2.75E-12
364.00065,-9.9E-13
364.5023,2.24E-12
365.00365,3.31E-12
365.50365,2.06E-12
366.00501,2.03E-12
366.50631,1.2E-12
367.00069,-3.7E-13
367.50065,6.8E-13
368.00069,2.63E-12
368.50069,1.73E-12
369.00065,2.81E-12
369.50095,2.87E-12
370.0023,3.17E-12
370.50365,-2.66E-12
371.00365,3.34E-12
371.50496,2.03E-12
372.00632,3.58E-12
372.50069,3.73E-12
373.00069,1.89E-12
373.50069,2.24E-12
374.00069,2.34E-12
374.50069,2.79E-12
375.00069,1.78E-12
375.5023,4.02E-12
376.00361,2.32E-12
376.50365,1.099E-11
377.00497,1.98E-12
377.50632,1.075E-11
378.00069,1.6E-12
378.50069,4.45E-12
379.00069,2.58E-12
379.50069,4.1E-12
380.00069,1.24E-12
380.50065,1.96E-12
381.00231,1.09E-12
381.50226,1.62E-12
382.00366,5.2E-13
382.50366,1.39E-12
383.00501,9.6E-13
383.50632,1.65E-12
384.00069,5.1E-13
384.50065,3.1E-13
385.00069,1.98E-12
385.50069,1.6E-12
386.00065,1.62E-12
386.50065,2.1E-12
387.00069,1.75E-12
387.50226,9.1E-13
388.0023,1.14E-12
388.50365,1.48E-12
389.00365,3E-13
389.50496,-1.21E-12
390.00501,7.7E-13
390.50631,1.12E-12
391.00069,2.7E-13
391.50065,9.5E-13
392.00069,2.2E-13
392.50065,-1.29E-12
393.00065,-7.6E-13
393.50069,-8.8E-13
394.00069,-6.8E-13
394.50091,-8.7E-13
395.0023,3.4E-13
395.50226,-9.7E-13
396.00361,-1.7E-12
396.50365,-5.6E-13
397.00501,-1.22E-12
397.50501,-6.2E-13
398.00636,-4E-13
398.50069,-7E-13
399.00069,-1.81E-12
399.50065,-8E-13
400.00065,-1.2E-12
400.50069,-5.3E-13
401.00069,-7.2E-13
401.50065,-2.02E-12
402.00065,-2.19E-12
402.50096,-1.57E-12
403.00231,-1.82E-12
403.5023,-3.05E-12
404.00365,-1.73E-12
404.50361,-1.14E-12
405.00501,-2.9E-13
405.50501,-1.63E-12
406.00636,4.9E-13
406.50069,-4.8E-13
407.00069,-1.47E-12
407.50065,-1.63E-12
408.00069,5.2E-13
408.50065,2.78E-12
409.00065,3.5E-12
409.50065,4.61E-12
410.00069,7.23E-12
410.50226,5.8E-13
411.0023,4.39E-12
411.5023,1.234E-11
412.00361,1.101E-11
412.50365,9.78E-12
413.00497,1.011E-11
413.50496,1.093E-11
414.00632,1.151E-11
414.50069,1.46E-12
415.00065,1.8E-13
415.50069,4.22E-12
416.00065,5.3E-12
416.50065,1.094E-11
417.00069,1.336E-11
417.50069,-2.62E-12
418.00065,6.22E-12
418.5023,9.78E-12
419.00226,8.3E-12
419.5023,-2.18E-12
420.00365,8.5E-13
420.50361,-8.77E-12
421.00501,-3.71E-12
421.50501,-1.546E-11
422.00632,-1.265E-11
422.50065,-1.143E-11
423.00069,-6.87E-12
423.50069,-5.18E-12
424.00065,6.32E-12
424.50069,3.23E-12
425.00065,-3.69E-12
425.50069,-5.52E-12
426.00226,-1.122E-11
426.50226,-9.19E-12
427.00361,-9.41E-12
427.50366,-7.51E-12
428.00497,-8.24E-12
428.50497,-8.64E-12
429.00636,-6.86E-12
429.50069,-7.61E-12
430.00065,-7.61E-12
430.50069,-8.21E-12
431.00069,-7.17E-12
431.50065,-6.15E-12
432.00065,-5.69E-12
432.50069,-6.01E-12
433.00095,-4.26E-12
433.50226,-1.31E-12
434.0023,2.09E-12
434.50365,-4.23E-12
435.00365,-4.7E-12
435.50501,-5.93E-12
436.00501,2.15E-12
436.50636,1.07E-12
437.00069,-5.92E-12
437.50069,3.4E-13
438.00069,1.29E-12
438.50065,3.55E-12
439.00065,9.2E-13
439.50069,-1.39E-12
440.00069,-3.5E-13
440.50065,-4.22E-12
441.00069,-5.24E-12
441.50231,-1.99E-12
442.00231,7.4E-13
442.50226,-6.33E-12
443.00366,-3.79E-12
443.50366,-2.9E-13
444.00361,1.7E-13
444.50501,-1.16E-12
445.00501,-4E-13
445.50501,-2.5E-12
446.00636,-2.25E-12
446.50632,-3.88E-12
447.00069,-2.04E-12
447.50069,-5.78E-12
448.00065,-4.03E-12
448.50065,-8.2E-13
449.00069,-2.2E-13
449.50065,-1.61E-12
450.00065,1.28E-12
450.50069,-8.1E-13
451.00069,1.88E-12
451.50069,-5.3E-13
452.00065,-2.03E-12
452.50065,-1.4E-13
453.00069,3.24E-12
453.50069,2.037E-11
454.00069,1.684E-11
454.50069,1.292E-11
455.00095,8.58E-12
455.50226,1.148E-11
456.00226,6.18E-12
456.5023,7.01E-12
457.0023,-8.08E-12
457.50226,8.29E-12
458.00226,5.88E-12
458.50226,-2.63E-12
459.00231,-4.6E-13
459.50366,7.07E-12
460.00366,8.54E-12
460.50361,5.85E-12
461.00361,3.6E-12
461.50365,5.51E-12
462.00365,5.84E-12
462.50365,4.27E-12
463.00361,1.93E-12
463.50361,3.76E-12
464.00361,-2.31E-12
464.50365,-2.03E-12
465.00501,-5.23E-12
465.50501,-2.38E-12
466.00501,-2.69E-12
466.50501,-1.45E-12
467.00497,7.43E-12
467.50501,-6.26E-12
468.00501,-2.68E-12
468.50501,-1.186E-11
469.00497,-1.064E-11
469.50501,1.201E-11
470.00501,-1.09E-12
470.50501,3.7E-12
471.00497,3.1E-13
471.50501,1.84E-12
472.00501,5.73E-12
472.50501,-2.54E-12
473.00496,2.39E-12
473.50496,-7.87E-12
474.00497,2.45E-12
474.50496,3.49E-12
475.00501,5.27E-12
475.50496,8.9E-13
476.00501,-7.61E-12
476.505,6E-14
477.00365,3.45E-12
477.50361,-1.623E-11
478.00365,-5.27E-12
478.50361,-7.44E-12
479.00361,1.56E-12
479.50365,5.14E-12
480.00365,-2.55E-12
480.50365,-1.439E-11
481.00365,-5.13E-12
481.50365,-5.82E-12
482.00361,-5.27E-12
482.5023,-3.76E-12
483.0023,-8.19E-12
483.50226,-1.26E-12
484.00226,8.52E-12
484.50231,-4.77E-12
485.0023,5.18E-12
485.5023,1.131E-11
486.00226,-9.91E-12
486.50091,1.52E-12
487.00065,5.44E-12
487.50069,-8.1E-13
488.00069,-4.55E-12
488.50069,-4.38E-12
489.00065,2.48E-12
489.50069,5.86E-12
490.00069,-4.43E-12
490.50065,-3.01E-12
491.00065,6.78E-12
491.50069,-1.29E-12
492.00069,-1.011E-11
492.50065,-6.22E-12
493.00065,-6.1E-12
493.50069,-5.95E-12
494.00065,-5.39E-12
494.50069,-5.96E-12
495.00069,-1.272E-11
495.50069,-6.14E-12
496.00636,-2.27E-12
496.50636,1.6E-13
497.00496,-2.54E-12
497.505,-1.24E-12
498.00501,-4.62E-12
498.50501,-4.38E-12
499.00361,-6.08E-12
499.50365,-3.37E-12
500.00365,1.55E-12
