Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682784604
Base Time Fractional,.938891400
Base Time,04/29/2023 16:10:04.938891400
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.23880597332e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5000017881393,Volt DC,1,T,2W,F,F,04/29/2023,16:10:04,.938891400
2,-2.212684012193e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899909496307,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.022715380
3,-2.186359597545e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799807965755,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.106500460
4,-2.160661279049e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699712395668,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.190317880
5,-2.134280111932e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4600003659725,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.274124580
6,-2.108425360348e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499881267548,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.357911820
7,-2.082968603645e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399793148041,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.441714680
8,-2.059056896542e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299991428852,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.525530660
9,-2.034354110947e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199929535389,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.609344340
10,-2.008365481743e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099825918674,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.693152920
11,-1.983455877053e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999809920788,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.776950900
12,-1.958264147106e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899999558926,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.860742360
13,-1.932005397975e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799906671047,Volt DC,1,T,2W,F,F,04/29/2023,16:10:05,.944558260
14,-1.906366742332e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699806630611,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.028368060
15,-1.880307536339e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599696755409,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.112157440
16,-1.852840250649e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3500027358532,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.195948840
17,-1.82552721526e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399909436703,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.279793540
18,-1.797257573344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299836814404,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.363625300
19,-1.769520167727e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199656903744,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.447418960
20,-1.740463085298e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099898397923,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.531214680
21,-1.710172182356e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999821603298,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.615019640
22,-1.682227593847e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2899781465530,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.698837600
23,-1.652803621255e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2800028920174,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.782647920
24,-1.622944910196e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2699900865555,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.866458660
25,-1.592635271663e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2599784731865,Volt DC,1,T,2W,F,F,04/29/2023,16:10:06,.950263240
