Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682784735
Base Time Fractional,.873794460
Base Time,04/29/2023 16:12:15.873794460
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.118960946973e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5000024437904,Volt DC,1,T,2W,F,F,04/29/2023,16:12:15,.873794460
2,-2.09314202948e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899908602238,Volt DC,1,T,2W,F,F,04/29/2023,16:12:15,.957634660
3,-2.066499109787e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799821078777,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.041421320
4,-2.040854451479e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699726998806,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.125245780
5,-2.014579331444e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4600011706352,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.209068580
6,-1.987973701034e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499893784523,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.292895260
7,-1.961899033631e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399782121181,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.376696720
8,-1.934849387908e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4300005733967,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.460504660
9,-1.907851037686e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199936687946,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.544306480
10,-1.880553645606e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099828600883,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.628117640
11,-1.852638342825e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999803662300,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.711906440
12,-1.825895560614e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3900003731251,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.795686940
13,-1.797962795536e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799892663956,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.879483760
14,-1.771051756805e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699812889099,Volt DC,1,T,2W,F,F,04/29/2023,16:12:16,.963324500
15,-1.742979657138e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599699437618,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.047162200
16,-1.714183781587e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3500025570393,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.130986680
17,-1.685766255832e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399916291237,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.214775780
18,-1.6574649635e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299832642078,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.298582520
19,-1.628612881177e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199649751186,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.382395660
20,-1.59947649081e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099909126759,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.466186600
21,-1.570570020704e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999820411205,Volt DC,1,T,2W,F,F,04/29/2023,16:12:17,.549992760
