Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1682784039
Base Time Fractional,.145048000
Base Time,04/29/2023 16:00:39.145048000
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-0.01243286766112,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5000051259995,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.145048000
2,-0.01293357554823,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899865984917,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.228859660
3,-0.01315654721111,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799763262272,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.312656660
4,-0.01259497180581,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699739217758,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.396465120
5,-0.01262842305005,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4600037634373,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.480253740
6,-0.01265803072602,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499848186970,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.564058280
7,-0.01313258614391,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399752020836,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.647851920
8,-0.01288423873484,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4300007224083,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.731686900
9,-0.01235570479184,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199938774109,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.815482520
10,-0.01282334886491,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099803864956,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.899288240
11,-0.01300283614546,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999747633934,Volt DC,1,T,2W,F,F,04/29/2023,16:00:39,.983101120
12,-0.01298292819411,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899999558926,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.066893120
13,-0.01252656709403,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799947500229,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.150663580
14,-0.01269551180303,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699789345264,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.234482820
15,-0.01314341742545,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599638342857,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.318274760
16,-0.01292901206762,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3499996066093,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.402066820
17,-0.0125672724098,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399933278561,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.485872600
18,-0.01267795544118,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299841582775,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.569679220
19,-0.01294454932213,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199592828751,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.653484060
20,-0.01300567481667,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099867403507,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.737284980
21,-0.01266597211361,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999841868877,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.821089720
22,-0.01247966848314,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2899779975414,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.904922260
23,-0.0130241503939,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2799972891808,Volt DC,1,T,2W,F,F,04/29/2023,16:00:40,.988714960
24,-0.01295882277191,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2699857950211,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.072502060
25,-0.01268028281629,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2599793076515,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.156331760
26,-0.01253675948828,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2499660700560,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.240144400
27,-0.01273738499731,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2399900555611,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.323933100
28,-0.01310708653182,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2299812585115,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.407728400
29,-0.01279148925096,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2199748158455,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.491519800
30,-0.01238750386983,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2099668681622,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.575353660
31,-0.01278157439083,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999883949757,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.659182320
32,-0.01298255752772,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1899716854095,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.742961940
33,-0.01286950334907,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1799714267254,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.826766940
34,-0.01261870842427,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1699642241001,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.910573040
35,-0.012525617145,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1599825322628,Volt DC,1,T,2W,F,F,04/29/2023,16:00:41,.994373760
36,-0.0129473330453,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499697864056,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.078185760
37,-0.01301960647106,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1399577707052,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.161993880
38,-0.01260989904404,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1299616247416,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.245787460
39,-0.01259903702885,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1199811547995,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.329611480
40,-0.01264252513647,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1099670603871,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.413408160
41,-0.01298595685512,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0999541357160,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.497230380
42,-0.01284490991384,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0899826884270,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.581035240
43,-0.0124235348776,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0799751728773,Volt DC,1,T,2W,F,F,04/29/2023,16:00:42,.664842020
