Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,121
Base Time Seconds,1682784420
Base Time Fractional,.170131400
Base Time,04/29/2023 16:07:00.170131400
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-2.153823334083e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5000013113022,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.170131400
2,-2.126677281922e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4899913668633,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.253943020
3,-2.100277379213e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4799802005291,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.337737640
4,-2.0727968149e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4699709713459,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.421537080
5,-2.045632936643e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4599996805191,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.505350680
6,-2.019179737545e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499876499176,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.589169640
7,-1.991431417991e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4399782121181,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.672952740
8,-1.964491821127e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4299994409084,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.756757660
9,-1.936453918461e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4199928045273,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.840565380
10,-1.908899685077e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4099823236465,Volt DC,1,T,2W,F,F,04/29/2023,16:07:00,.924374960
11,-1.881859679997e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3999805450439,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.008189580
12,-1.853686262621e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3899990022182,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.091979220
13,-1.825489562179e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3799897730350,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.175780500
14,-1.798111225071e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3699802458286,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.259606100
15,-1.770355993358e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3599683344364,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.343428960
16,-1.741734013194e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3500009179115,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.427278740
17,-1.71363917616e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3399904370308,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.511063060
18,-1.685135066509e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3299824297428,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.594865060
19,-1.656146196183e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3199654817581,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.678667840
20,-1.62696960615e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3099896311760,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.762473040
21,-1.597517075425e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999811470509,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.846294700
22,-1.568155494169e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2899768054485,Volt DC,1,T,2W,F,F,04/29/2023,16:07:01,.930122300
23,-1.53818182298e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2800016105175,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.013929100
24,-1.507611796114e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2699897885323,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.097732800
25,-1.476763827668e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2599790692329,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.181516400
26,-1.445745965611e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2499632686377,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.265332460
27,-1.413691552443e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2399941831827,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.349127380
28,-1.381845049764e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2299859374762,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.432932240
29,-1.348937166767e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2199749499559,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.516734840
30,-1.316417547059e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2099654227495,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.600530160
31,-1.282973062189e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999902427197,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.684333220
32,-1.249343949894e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1899775117636,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.768131880
33,-1.215178417624e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1799727231264,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.851942080
34,-1.18004190881e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1699615418911,Volt DC,1,T,2W,F,F,04/29/2023,16:07:02,.935744380
35,-1.144890757132e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1599834263325,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.019547540
36,-1.108418564399e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499747633934,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.103348040
37,-1.071583938028e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1399621963501,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.187126240
38,-1.033633998304e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1299605369568,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.270906720
39,-9.957491784007e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1199656575918,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.517019460
40,-9.559224054101e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1099568232894,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.601830340
41,-9.144962859864e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0999457240105,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.686622060
42,-8.707505003258e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0899709761143,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.771435300
43,-8.241434443335e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0799616277218,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.856246960
44,-7.764230758767e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0699597075582,Volt DC,1,T,2W,F,F,04/29/2023,16:07:03,.941038500
45,-7.28679333406e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0599508620799,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.025825260
46,-6.805321390857e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0499643646181,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.110651040
47,-6.300477252807e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0399592593312,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.195493580
48,-5.770308689534e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0299512092024,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.280308260
49,-5.210796643951e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0199461430311,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.365093720
50,-4.617980721378e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0099711148068,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.449891920
51,-3.984105205745e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0000387411710,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.534719060
52,-3.311064801892e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0099930278957,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.619835760
53,-2.585771653685e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0199983548373,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.704624060
54,-1.804473868106e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,0.0299984347075,Volt DC,1,T,2W,F,F,04/29/2023,16:07:04,.789431040
55,-9.948693104889e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0400307439268,Volt DC,1,T,2W,F,F,04/29/2023,16:07:05,.040560560
56,-1.095590249633e-07,Amp DC,.000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0499820150435,Volt DC,1,T,2W,F,F,04/29/2023,16:07:05,.141124400
