VBias,C
-2,1.45016E-10
-1.99,1.45106E-10
-1.98,1.45747E-10
-1.97,1.4649E-10
-1.96,1.47583E-10
-1.95,1.47185E-10
-1.94,1.47671E-10
-1.93,1.48331E-10
-1.92,1.48731E-10
-1.91,1.49559E-10
-1.9,1.50092E-10
-1.89,1.50123E-10
-1.88,1.51078E-10
-1.87,1.5148E-10
-1.86,1.52494E-10
-1.85,1.52834E-10
-1.84,1.5299E-10
-1.83,1.53493E-10
-1.82,1.54031E-10
-1.81,1.54508E-10
-1.8,1.5565E-10
-1.79,1.56102E-10
-1.78,1.56521E-10
-1.77,1.56533E-10
-1.76,1.57199E-10
-1.75,1.58342E-10
-1.74,1.59227E-10
-1.73,1.60363E-10
-1.72,1.59887E-10
-1.71,1.60288E-10
-1.7,1.60906E-10
-1.69,1.61953E-10
-1.68,1.63032E-10
-1.67,1.64067E-10
-1.66,1.63997E-10
-1.65,1.64581E-10
-1.64,1.65095E-10
-1.63,1.66255E-10
-1.62,1.67202E-10
-1.61,1.68224E-10
-1.6,1.68621E-10
-1.59,1.69271E-10
-1.58,1.69622E-10
-1.57,1.69937E-10
-1.56,1.71446E-10
-1.55,1.72734E-10
-1.54,1.73468E-10
-1.53,1.73963E-10
-1.52,1.74504E-10
-1.51,1.74997E-10
-1.5,1.76727E-10
-1.49,1.77875E-10
-1.48,1.78081E-10
-1.47,1.79002E-10
-1.46,1.79523E-10
-1.45,1.81165E-10
-1.44,1.82131E-10
-1.43,1.83242E-10
-1.42,1.82956E-10
-1.41,1.84504E-10
-1.4,1.85391E-10
-1.39,1.87077E-10
-1.38,1.87692E-10
-1.37,1.88341E-10
-1.36,1.88826E-10
-1.35,1.89421E-10
-1.34,1.91193E-10
-1.33,1.91547E-10
-1.32,1.91537E-10
-1.31,1.92648E-10
-1.3,1.93111E-10
-1.29,1.92788E-10
-1.28,1.93456E-10
-1.27,1.93448E-10
-1.26,1.93969E-10
-1.25,1.94271E-10
-1.24,1.93766E-10
-1.23,1.93591E-10
-1.22,1.9424E-10
-1.21,1.94844E-10
-1.2,1.94154E-10
-1.19,1.93841E-10
-1.18,1.93785E-10
-1.17,1.94099E-10
-1.16,1.94817E-10
-1.15,1.94579E-10
-1.14,1.94449E-10
-1.13,1.94176E-10
-1.12,1.93866E-10
-1.11,1.94703E-10
-1.1,1.94817E-10
-1.09,1.94467E-10
-1.08,1.94296E-10
-1.07,1.94412E-10
-1.06,1.94444E-10
-1.05,1.95127E-10
-1.04,1.95237E-10
-1.03,1.95125E-10
-1.02,1.94881E-10
-1.01,1.94954E-10
-1,1.95871E-10
-0.99,1.96007E-10
-0.98,1.95931E-10
-0.97,1.95562E-10
-0.96,1.96298E-10
-0.95,1.97027E-10
-0.94,1.97297E-10
-0.93,1.97074E-10
-0.92,1.97612E-10
-0.91,1.98597E-10
-0.9,1.99277E-10
-0.89,1.99873E-10
-0.88,2.00146E-10
-0.87,2.00336E-10
-0.86,2.01762E-10
-0.85,2.02892E-10
-0.84,2.04013E-10
-0.83,2.03744E-10
-0.82,2.04673E-10
-0.81,2.05931E-10
-0.8,2.07222E-10
-0.79,2.08189E-10
-0.78,2.08379E-10
-0.77,2.09129E-10
-0.76,2.10903E-10
-0.75,2.12283E-10
-0.74,2.12938E-10
-0.73,2.12958E-10
-0.72,2.14727E-10
-0.71,2.15619E-10
-0.7,2.16645E-10
-0.69,2.18243E-10
-0.68,2.19048E-10
-0.67,2.19501E-10
-0.66,2.20948E-10
-0.65,2.22733E-10
-0.64,2.23724E-10
-0.63,2.25189E-10
-0.62,2.27076E-10
-0.61,2.2835E-10
-0.6,2.2955E-10
-0.59,2.30673E-10
-0.58,2.32302E-10
-0.57,2.33958E-10
-0.56,2.36074E-10
-0.55,2.37563E-10
-0.54,2.38797E-10
-0.53,2.40787E-10
-0.52,2.43036E-10
-0.51,2.45079E-10
-0.5,2.47405E-10
-0.49,2.48543E-10
-0.48,2.50285E-10
-0.47,2.52245E-10
-0.46,2.55158E-10
-0.45,2.56755E-10
-0.44,2.59091E-10
-0.43,2.60977E-10
-0.42,2.63417E-10
-0.41,2.66021E-10
-0.4,2.69124E-10
-0.39,2.71372E-10
-0.38,2.73522E-10
-0.37,2.75667E-10
-0.36,2.79271E-10
-0.35,2.81652E-10
-0.34,2.85372E-10
-0.33,2.8813E-10
-0.32,2.91135E-10
-0.31,2.93885E-10
-0.3,2.97487E-10
-0.29,3.00954E-10
-0.28,3.04916E-10
-0.27,3.07743E-10
-0.26,3.1157E-10
-0.25,3.15323E-10
-0.24,3.18348E-10
-0.23,3.22098E-10
-0.22,3.26735E-10
-0.21,3.30786E-10
-0.2,3.34242E-10
-0.19,3.37742E-10
-0.18,3.41042E-10
-0.17,3.44885E-10
-0.16,3.49631E-10
-0.15,3.52872E-10
-0.14,3.55922E-10
-0.13,3.59304E-10
-0.12,3.62636E-10
-0.11,3.66434E-10
-0.1,3.69634E-10
-0.09,3.72812E-10
-0.08,3.75055E-10
-0.07,3.77539E-10
-0.06,3.80586E-10
-0.05,3.84071E-10
-0.04,3.85517E-10
-0.03,3.88068E-10
-0.02,3.9004E-10
-0.01,3.93202E-10
0,3.9456E-10
0.01,3.96016E-10
0.02,3.97723E-10
0.03,3.99723E-10
0.04,4.01393E-10
0.05,4.02536E-10
0.06,4.03715E-10
0.07,4.05658E-10
0.08,4.07142E-10
0.09,4.0798E-10
0.1,4.09089E-10
0.11,4.10086E-10
0.12,4.11402E-10
0.13,4.12316E-10
0.14,4.12962E-10
0.15,4.13955E-10
0.16,4.14594E-10
0.17,4.15413E-10
0.18,4.16467E-10
0.19,4.17058E-10
0.2,4.17153E-10
0.21,4.17888E-10
0.22,4.18697E-10
0.23,4.1923E-10
0.24,4.19733E-10
0.25,4.20879E-10
0.26,4.21254E-10
0.27,4.21634E-10
0.28,4.21691E-10
0.29,4.2194E-10
0.3,4.22248E-10
0.31,4.23277E-10
0.32,4.24638E-10
0.33,4.23049E-10
0.34,4.24363E-10
0.35,4.24785E-10
0.36,4.24972E-10
0.37,4.25599E-10
0.38,4.25277E-10
0.39,4.25708E-10
0.4,4.25862E-10
0.41,4.26023E-10
0.42,4.26865E-10
0.43,4.27271E-10
0.44,4.272E-10
0.45,4.26931E-10
0.46,4.27236E-10
0.47,4.27429E-10
0.48,4.28124E-10
0.49,4.28278E-10
0.5,4.28211E-10
0.51,4.28276E-10
0.52,4.28396E-10
0.53,4.29507E-10
0.54,4.29158E-10
0.55,4.2954E-10
0.56,4.29012E-10
0.57,4.29078E-10
0.58,4.29785E-10
0.59,4.30522E-10
0.6,4.30156E-10
0.61,4.29781E-10
0.62,4.30161E-10
0.63,4.30483E-10
0.64,4.30683E-10
0.65,4.31123E-10
0.66,4.30809E-10
0.67,4.30557E-10
0.68,4.30747E-10
0.69,4.31189E-10
0.7,4.31822E-10
0.71,4.31482E-10
0.72,4.31174E-10
0.73,4.30819E-10
0.74,4.31495E-10
0.75,4.32367E-10
0.76,4.317E-10
0.77,4.3167E-10
0.78,4.32203E-10
0.79,4.32831E-10
0.8,4.32338E-10
0.81,4.3229E-10
0.82,4.31644E-10
