VBias,C
1.42,4.33132E-10
1.43,4.3299E-10
1.44,4.34227E-10
1.45,4.33969E-10
1.46,4.33571E-10
1.47,4.34606E-10
1.48,4.34926E-10
1.49,4.35121E-10
1.5,4.34115E-10
1.51,4.3339E-10
1.52,4.33651E-10
1.53,4.35306E-10
1.54,4.35816E-10
1.55,4.34827E-10
1.56,4.34351E-10
1.57,4.35484E-10
1.58,4.34848E-10
1.59,4.34386E-10
1.6,4.33888E-10
1.61,4.34155E-10
1.62,4.35705E-10
1.63,4.33986E-10
1.64,4.34369E-10
1.65,4.35587E-10
1.66,4.35239E-10
1.67,4.35242E-10
1.68,4.34303E-10
1.69,4.33815E-10
1.7,4.34297E-10
1.71,4.35855E-10
1.72,4.33928E-10
1.73,4.34877E-10
1.74,4.35229E-10
1.75,4.36156E-10
1.76,4.35792E-10
1.77,4.34632E-10
1.78,4.34144E-10
1.79,4.34428E-10
1.8,4.34969E-10
1.81,4.34302E-10
1.82,4.34089E-10
1.83,4.35766E-10
1.84,4.35875E-10
1.85,4.36004E-10
1.86,4.35649E-10
1.87,4.34541E-10
1.88,4.34267E-10
1.89,4.35279E-10
1.9,4.35785E-10
1.91,4.34387E-10
1.92,4.35196E-10
1.93,4.35912E-10
1.94,4.36355E-10
1.95,4.3563E-10
1.96,4.34991E-10
1.97,4.34062E-10
1.98,4.34965E-10
1.99,4.3551E-10
2,4.35666E-10
2,4.35995E-10
1.99,4.35018E-10
1.98,4.34967E-10
1.97,4.3614E-10
1.96,4.34947E-10
1.95,4.34541E-10
1.94,4.34834E-10
1.93,4.34848E-10
1.92,4.36331E-10
1.91,4.36235E-10
1.9,4.35188E-10
1.89,4.34322E-10
1.88,4.34641E-10
1.87,4.35073E-10
1.86,4.34758E-10
1.85,4.34926E-10
1.84,4.34432E-10
1.83,4.35637E-10
1.82,4.36162E-10
1.81,4.35732E-10
1.8,4.35723E-10
1.79,4.3467E-10
1.78,4.3399E-10
1.77,4.34052E-10
1.76,4.35131E-10
1.75,4.35053E-10
1.74,4.34192E-10
1.73,4.34284E-10
