VBias,C
-2,1.44183E-10
-1.99,1.44288E-10
-1.98,1.4529E-10
-1.97,1.45869E-10
-1.96,1.46449E-10
-1.95,1.46749E-10
-1.94,1.46545E-10
-1.93,1.47348E-10
-1.92,1.48148E-10
-1.91,1.47974E-10
-1.9,1.48503E-10
-1.89,1.4908E-10
-1.88,1.50305E-10
-1.87,1.50989E-10
-1.86,1.51508E-10
-1.85,1.51951E-10
-1.84,1.51662E-10
-1.83,1.52355E-10
-1.82,1.53354E-10
-1.81,1.53301E-10
-1.8,1.54151E-10
-1.79,1.55517E-10
-1.78,1.56E-10
-1.77,1.56324E-10
-1.76,1.56509E-10
-1.75,1.57042E-10
-1.74,1.58118E-10
-1.73,1.58695E-10
-1.72,1.59652E-10
-1.71,1.59791E-10
-1.7,1.5981E-10
-1.69,1.61038E-10
-1.68,1.62009E-10
-1.67,1.622E-10
-1.66,1.63274E-10
-1.65,1.63726E-10
-1.64,1.64567E-10
-1.63,1.65007E-10
-1.62,1.65683E-10
-1.61,1.66683E-10
-1.6,1.67879E-10
-1.59,1.68503E-10
-1.58,1.68505E-10
-1.57,1.69032E-10
-1.56,1.70382E-10
-1.55,1.71347E-10
-1.54,1.72198E-10
-1.53,1.72179E-10
-1.52,1.73921E-10
-1.51,1.74378E-10
-1.5,1.74801E-10
-1.49,1.75612E-10
-1.48,1.77626E-10
-1.47,1.78181E-10
-1.46,1.78337E-10
-1.45,1.79064E-10
-1.44,1.80374E-10
-1.43,1.81781E-10
-1.42,1.82229E-10
-1.41,1.84024E-10
-1.4,1.84415E-10
-1.39,1.84754E-10
-1.38,1.85581E-10
-1.37,1.87036E-10
-1.36,1.87674E-10
-1.35,1.88259E-10
-1.34,1.88778E-10
-1.33,1.89876E-10
-1.32,1.90896E-10
-1.31,1.90975E-10
-1.3,1.91481E-10
-1.29,1.92175E-10
-1.28,1.91875E-10
-1.27,1.92357E-10
-1.26,1.92932E-10
-1.25,1.92642E-10
-1.24,1.92491E-10
-1.23,1.92977E-10
-1.22,1.93105E-10
-1.21,1.92984E-10
-1.2,1.92907E-10
-1.19,1.93403E-10
-1.18,1.93098E-10
-1.17,1.92842E-10
-1.16,1.92615E-10
-1.15,1.93291E-10
-1.14,1.93058E-10
-1.13,1.92954E-10
-1.12,1.93254E-10
-1.11,1.93366E-10
-1.1,1.93432E-10
-1.09,1.93516E-10
-1.08,1.92913E-10
-1.07,1.9382E-10
-1.06,1.93714E-10
-1.05,1.93701E-10
-1.04,1.93683E-10
-1.03,1.93882E-10
-1.02,1.93831E-10
-1.01,1.93798E-10
-1,1.94281E-10
-0.99,1.9376E-10
-0.98,1.9455E-10
-0.97,1.94525E-10
-0.96,1.95146E-10
-0.95,1.95562E-10
-0.94,1.96208E-10
-0.93,1.95872E-10
-0.92,1.96527E-10
-0.91,1.96911E-10
-0.9,1.9748E-10
-0.89,1.98436E-10
-0.88,1.98954E-10
-0.87,1.9993E-10
-0.86,2.00379E-10
-0.85,2.01076E-10
-0.84,2.02193E-10
-0.83,2.03087E-10
-0.82,2.03269E-10
-0.81,2.04742E-10
-0.8,2.05289E-10
-0.79,2.06444E-10
-0.78,2.07265E-10
-0.77,2.07924E-10
-0.76,2.09076E-10
-0.75,2.10426E-10
-0.74,2.11127E-10
-0.73,2.12204E-10
-0.72,2.12925E-10
-0.71,2.14053E-10
-0.7,2.15143E-10
-0.69,2.16446E-10
-0.68,2.1776E-10
-0.67,2.1891E-10
-0.66,2.1966E-10
-0.65,2.20988E-10
-0.64,2.2213E-10
-0.63,2.23636E-10
-0.62,2.2497E-10
-0.61,2.26143E-10
-0.6,2.2833E-10
-0.59,2.29562E-10
-0.58,2.30766E-10
-0.57,2.32843E-10
-0.56,2.34055E-10
-0.55,2.36145E-10
-0.54,2.37681E-10
-0.53,2.39443E-10
-0.52,2.41472E-10
-0.51,2.43247E-10
-0.5,2.4507E-10
-0.49,2.47219E-10
-0.48,2.49066E-10
-0.47,2.51144E-10
-0.46,2.53353E-10
-0.45,2.55434E-10
-0.44,2.57231E-10
-0.43,2.59497E-10
-0.42,2.62276E-10
-0.41,2.64351E-10
-0.4,2.6674E-10
-0.39,2.69622E-10
-0.38,2.71755E-10
-0.37,2.74355E-10
-0.36,2.77437E-10
-0.35,2.7987E-10
-0.34,2.83477E-10
-0.33,2.8615E-10
-0.32,2.89828E-10
-0.31,2.92636E-10
-0.3,2.96058E-10
-0.29,2.98502E-10
-0.28,3.02647E-10
-0.27,3.0592E-10
-0.26,3.09819E-10
-0.25,3.12858E-10
-0.24,3.16E-10
-0.23,3.20423E-10
-0.22,3.23954E-10
-0.21,3.27815E-10
-0.2,3.31534E-10
-0.19,3.35757E-10
-0.18,3.3816E-10
-0.17,3.43109E-10
-0.16,3.45774E-10
-0.15,3.50133E-10
-0.14,3.5351E-10
-0.13,3.5706E-10
-0.12,3.60186E-10
-0.11,3.6365E-10
-0.1,3.66707E-10
