VBias,C
-2,1.44453E-10
-1.99,1.46E-10
-1.98,1.4677E-10
-1.97,1.45985E-10
-1.96,1.46448E-10
-1.95,1.48511E-10
-1.94,1.48026E-10
-1.93,1.47571E-10
-1.92,1.49365E-10
-1.91,1.50545E-10
-1.9,1.49278E-10
-1.89,1.50151E-10
-1.88,1.51834E-10
-1.87,1.51576E-10
-1.86,1.51664E-10
-1.85,1.53403E-10
-1.84,1.53947E-10
-1.83,1.54167E-10
-1.82,1.55565E-10
-1.81,1.54158E-10
-1.8,1.5581E-10
-1.79,1.57023E-10
-1.78,1.56052E-10
-1.77,1.56847E-10
-1.76,1.59096E-10
-1.75,1.5865E-10
-1.74,1.58252E-10
-1.73,1.6032E-10
-1.72,1.61462E-10
-1.71,1.6018E-10
-1.7,1.6147E-10
-1.69,1.63221E-10
-1.68,1.62978E-10
-1.67,1.63007E-10
-1.66,1.64942E-10
-1.65,1.65768E-10
-1.64,1.64977E-10
-1.63,1.66836E-10
-1.62,1.68126E-10
-1.61,1.67486E-10
-1.6,1.6784E-10
-1.59,1.70243E-10
-1.58,1.709E-10
-1.57,1.69884E-10
-1.56,1.71789E-10
-1.55,1.73795E-10
-1.54,1.73333E-10
-1.53,1.73789E-10
-1.52,1.75193E-10
-1.51,1.76589E-10
-1.5,1.75902E-10
-1.49,1.77036E-10
-1.48,1.77883E-10
-1.47,1.78237E-10
-1.46,1.80108E-10
-1.45,1.82038E-10
-1.44,1.81251E-10
-1.43,1.82026E-10
-1.42,1.84603E-10
-1.41,1.85635E-10
-1.4,1.84969E-10
-1.39,1.85788E-10
-1.38,1.88559E-10
-1.37,1.88847E-10
-1.36,1.8857E-10
-1.35,1.88799E-10
-1.34,1.91448E-10
-1.33,1.92245E-10
-1.32,1.91848E-10
-1.31,1.91682E-10
-1.3,1.92987E-10
-1.29,1.94309E-10
-1.28,1.92856E-10
-1.27,1.92583E-10
-1.26,1.94079E-10
-1.25,1.94889E-10
-1.24,1.93546E-10
-1.23,1.93424E-10
-1.22,1.94677E-10
-1.21,1.94971E-10
-1.2,1.93535E-10
-1.19,1.93519E-10
-1.18,1.94276E-10
-1.17,1.95241E-10
-1.16,1.93644E-10
-1.15,1.95425E-10
-1.14,1.94096E-10
-1.13,1.93419E-10
-1.12,1.94492E-10
-1.11,1.95087E-10
-1.1,1.9442E-10
-1.09,1.93794E-10
-1.08,1.95246E-10
-1.07,1.95388E-10
-1.06,1.93977E-10
-1.05,1.94053E-10
-1.04,1.95884E-10
-1.03,1.95334E-10
-1.02,1.94177E-10
-1.01,1.95051E-10
-1,1.96369E-10
-0.99,1.95788E-10
-0.98,1.9474E-10
-0.97,1.96215E-10
-0.96,1.97487E-10
-0.95,1.96386E-10
-0.94,1.96135E-10
-0.93,1.9807E-10
-0.92,1.98658E-10
-0.91,1.97274E-10
-0.9,1.98784E-10
-0.89,1.98718E-10
-0.88,2.0019E-10
-0.87,1.99821E-10
