Time,I1
153.00192,-4.094E-11
153.2522,-4.09E-11
153.50225,-4.092E-11
153.75064,-4.079E-11
154.00196,-4.08E-11
154.25219,-4.099E-11
154.50222,-4.066E-11
154.75226,-4.085E-11
155.00191,-4.088E-11
155.25214,-4.092E-11
155.50251,-4.074E-11
155.75365,-4.101E-11
156.00355,-4.075E-11
156.2538,-4.085E-11
156.50386,-4.078E-11
156.755,-4.099E-11
157.00488,-4.064E-11
157.25515,-4.081E-11
157.50516,-4.068E-11
157.75635,-4.082E-11
158.0062,-4.063E-11
158.25649,-4.089E-11
158.5065,-4.07E-11
158.75634,-4.094E-11
159.00755,-4.059E-11
159.25784,-4.083E-11
159.50789,-4.067E-11
159.75068,-4.089E-11
160.00894,-4.055E-11
160.25212,-4.066E-11
160.50215,-4.062E-11
160.75068,-4.059E-11
161.00189,-4.064E-11
161.25212,-4.077E-11
161.50215,-4.064E-11
161.75069,-4.057E-11
162.00189,-4.073E-11
162.2521,-4.055E-11
162.50214,-4.069E-11
162.7523,-4.045E-11
163.00188,-4.057E-11
163.25214,-4.063E-11
163.5024,-4.057E-11
163.75366,-4.046E-11
164.00351,-4.068E-11
164.25372,-4.066E-11
164.5038,-4.052E-11
164.755,-4.039E-11
165.00485,-4.059E-11
165.2549,-4.052E-11
165.50624,-4.065E-11
165.75631,-4.049E-11
166.00617,-4.058E-11
166.25643,-4.056E-11
166.50648,-4.062E-11
166.75068,-4.061E-11
167.00755,-4.059E-11
167.25781,-4.051E-11
167.5021,-4.051E-11
167.75068,-4.046E-11
168.00187,-4.069E-11
168.25206,-4.037E-11
168.50213,-4.063E-11
168.75064,-4.065E-11
169.00187,-4.048E-11
169.2521,-4.058E-11
169.50214,-4.04E-11
169.7523,-4.079E-11
170.00186,-4.053E-11
170.25201,-4.056E-11
170.50241,-4.049E-11
170.75361,-4.075E-11
171.00346,-4.033E-11
171.25374,-4.05E-11
171.50377,-4.043E-11
171.75496,-4.061E-11
172.00481,-4.022E-11
172.25506,-4.05E-11
172.50511,-4.059E-11
172.75635,-4.064E-11
173.00612,-4.038E-11
173.25642,-4.04E-11
173.5064,-4.046E-11
173.75068,-4.05E-11
174.00744,-4.038E-11
174.25771,-4.05E-11
174.50207,-4.032E-11
174.75064,-4.048E-11
175.00182,-4.02E-11
175.25204,-4.056E-11
175.50206,-4.024E-11
175.75064,-4.02E-11
176.00177,-4.048E-11
176.25201,-4.026E-11
176.50205,-4.056E-11
176.75225,-4.029E-11
177.0018,-4.04E-11
177.25231,-4.031E-11
177.50368,-4.051E-11
177.75365,-4.019E-11
178.00341,-4.034E-11
178.25364,-4.032E-11
178.50507,-4.052E-11
178.755,-4.024E-11
179.00476,-4.046E-11
179.25498,-4.031E-11
179.50636,-4.05E-11
179.75634,-4.027E-11
180.00607,-4.026E-11
180.25635,-4.033E-11
180.50776,-4.058E-11
180.75063,-4.022E-11
181.0074,-4.025E-11
181.2577,-4.034E-11
181.50205,-4.029E-11
181.75064,-4.019E-11
182.00176,-4.039E-11
182.252,-4.011E-11
182.502,-4.034E-11
182.75069,-4.042E-11
183.00176,-4.017E-11
183.25199,-4.021E-11
183.50202,-4.012E-11
183.75091,-4.012E-11
184.00175,-4.02E-11
184.25194,-4.023E-11
184.50203,-4.02E-11
184.7523,-4.002E-11
185.00337,-4.011E-11
185.25362,-4.031E-11
185.50365,-4.006E-11
185.75365,-4.007E-11
186.00466,-4.008E-11
186.25496,-4.02E-11
186.50498,-4.017E-11
186.75501,-4.01E-11
187.006,-4.011E-11
187.25626,-4.024E-11
187.50631,-4.008E-11
187.75635,-4.009E-11
188.0074,-3.984E-11
188.25762,-4.006E-11
188.50769,-3.994E-11
188.75064,-4.019E-11
189.00168,-4.005E-11
189.25193,-4.011E-11
189.50198,-3.994E-11
189.75064,-4.005E-11
190.00165,-4.001E-11
190.25193,-4.016E-11
190.50197,-4.025E-11
190.75069,-3.992E-11
191.00169,-4.021E-11
191.25193,-4.008E-11
191.50196,-3.983E-11
191.7523,-4.003E-11
192.00331,-4.01E-11
192.25353,-3.978E-11
192.50356,-4.014E-11
192.75361,-3.982E-11
193.00465,-4.03E-11
193.25491,-3.977E-11
193.50497,-4.023E-11
193.75496,-3.996E-11
194.00598,-4.024E-11
