VBias,C
-2,1.44313E-10
-1.99,1.44497E-10
-1.98,1.45444E-10
-1.97,1.45368E-10
-1.96,1.46036E-10
-1.95,1.4658E-10
-1.94,1.46701E-10
-1.93,1.46949E-10
-1.92,1.47542E-10
-1.91,1.47823E-10
-1.9,1.4847E-10
-1.89,1.48959E-10
-1.88,1.49975E-10
-1.87,1.50255E-10
-1.86,1.50828E-10
-1.85,1.52058E-10
-1.84,1.52453E-10
-1.83,1.53198E-10
-1.82,1.53816E-10
-1.81,1.53887E-10
-1.8,1.54374E-10
-1.79,1.54716E-10
-1.78,1.54925E-10
-1.77,1.55529E-10
-1.76,1.56044E-10
-1.75,1.56887E-10
-1.74,1.57676E-10
-1.73,1.58267E-10
-1.72,1.58358E-10
-1.71,1.59404E-10
-1.7,1.599E-10
-1.69,1.60542E-10
-1.68,1.61208E-10
-1.67,1.61985E-10
-1.66,1.63488E-10
-1.65,1.63953E-10
-1.64,1.64681E-10
-1.63,1.65701E-10
-1.62,1.6659E-10
-1.61,1.67212E-10
-1.6,1.68031E-10
-1.59,1.68479E-10
-1.58,1.69183E-10
-1.57,1.69655E-10
-1.56,1.70457E-10
-1.55,1.70549E-10
-1.54,1.71688E-10
-1.53,1.7187E-10
-1.52,1.73109E-10
-1.51,1.73476E-10
-1.5,1.74611E-10
-1.49,1.75768E-10
-1.48,1.76494E-10
-1.47,1.7744E-10
-1.46,1.78423E-10
-1.45,1.79669E-10
-1.44,1.80598E-10
-1.43,1.81573E-10
-1.42,1.82496E-10
-1.41,1.83594E-10
-1.4,1.84383E-10
-1.39,1.8571E-10
-1.38,1.86462E-10
-1.37,1.87525E-10
-1.36,1.88338E-10
-1.35,1.89243E-10
-1.34,1.89722E-10
-1.33,1.90136E-10
-1.32,1.91212E-10
-1.31,1.91862E-10
-1.3,1.92112E-10
-1.29,1.9171E-10
-1.28,1.92701E-10
-1.27,1.92922E-10
-1.26,1.93094E-10
-1.25,1.92593E-10
-1.24,1.93046E-10
-1.23,1.93679E-10
-1.22,1.93828E-10
-1.21,1.93448E-10
-1.2,1.93221E-10
-1.19,1.92053E-10
-1.18,1.92336E-10
-1.17,1.92428E-10
-1.16,1.93102E-10
-1.15,1.92515E-10
-1.14,1.92536E-10
-1.13,1.92541E-10
-1.12,1.92218E-10
-1.11,1.92507E-10
-1.1,1.92467E-10
-1.09,1.92618E-10
-1.08,1.92922E-10
-1.07,1.92857E-10
-1.06,1.93062E-10
-1.05,1.92737E-10
-1.04,1.92988E-10
-1.03,1.93188E-10
-1.02,1.93294E-10
-1.01,1.93436E-10
-1,1.93899E-10
-0.99,1.93828E-10
-0.98,1.94266E-10
-0.97,1.94793E-10
-0.96,1.95186E-10
-0.95,1.94822E-10
-0.94,1.95468E-10
-0.93,1.95819E-10
-0.92,1.96288E-10
-0.91,1.96845E-10
-0.9,1.97086E-10
-0.89,1.97946E-10
-0.88,1.98358E-10
-0.87,1.99587E-10
-0.86,1.99988E-10
-0.85,2.00691E-10
-0.84,2.01597E-10
-0.83,2.02207E-10
-0.82,2.03015E-10
-0.81,2.03955E-10
-0.8,2.04886E-10
-0.79,2.05507E-10
-0.78,2.06798E-10
-0.77,2.07185E-10
-0.76,2.08586E-10
-0.75,2.0983E-10
-0.74,2.10483E-10
-0.73,2.11261E-10
-0.72,2.12423E-10
-0.71,2.13679E-10
-0.7,2.14499E-10
-0.69,2.15817E-10
-0.68,2.16837E-10
-0.67,2.18609E-10
-0.66,2.19361E-10
-0.65,2.21004E-10
-0.64,2.22927E-10
-0.63,2.24186E-10
-0.62,2.25609E-10
-0.61,2.27173E-10
-0.6,2.28533E-10
-0.59,2.29529E-10
-0.58,2.31531E-10
-0.57,2.32736E-10
-0.56,2.34921E-10
-0.55,2.36279E-10
-0.54,2.38047E-10
-0.53,2.39883E-10
-0.52,2.41979E-10
-0.51,2.43116E-10
-0.5,2.45772E-10
-0.49,2.4759E-10
-0.48,2.4972E-10
-0.47,2.51417E-10
-0.46,2.52906E-10
-0.45,2.55617E-10
-0.44,2.57595E-10
-0.43,2.60126E-10
-0.42,2.62471E-10
-0.41,2.64035E-10
-0.4,2.67525E-10
-0.39,2.69559E-10
-0.38,2.72445E-10
-0.37,2.74813E-10
-0.36,2.76959E-10
-0.35,2.79851E-10
-0.34,2.83986E-10
-0.33,2.86877E-10
-0.32,2.89838E-10
-0.31,2.92434E-10
-0.3,2.96355E-10
-0.29,2.99828E-10
-0.28,3.03034E-10
-0.27,3.04914E-10
-0.26,3.08429E-10
-0.25,3.12012E-10
-0.24,3.16938E-10
-0.23,3.1993E-10
-0.22,3.23527E-10
-0.21,3.271E-10
-0.2,3.31719E-10
-0.19,3.35549E-10
-0.18,3.396E-10
-0.17,3.42935E-10
-0.16,3.47284E-10
-0.15,3.49993E-10
-0.14,3.54104E-10
-0.13,3.56953E-10
-0.12,3.60627E-10
-0.11,3.62897E-10
-0.1,3.66127E-10
-0.09,3.68581E-10
-0.08,3.71994E-10
-0.07,3.74418E-10
-0.06,3.77754E-10
-0.05,3.80183E-10
-0.04,3.83209E-10
-0.03,3.84892E-10
-0.02,3.87594E-10
-0.01,3.88792E-10
0,3.91194E-10
0.01,3.92236E-10
0.02,3.94333E-10
0.03,3.96314E-10
0.04,3.98369E-10
0.05,3.99947E-10
0.06,4.00877E-10
0.07,4.01864E-10
0.08,4.02512E-10
0.09,4.03376E-10
0.1,4.04848E-10
0.11,4.06601E-10
0.12,4.08108E-10
0.13,4.08661E-10
0.14,4.09532E-10
0.15,4.09799E-10
0.16,4.1037E-10
0.17,4.11133E-10
0.18,4.12737E-10
0.19,4.13427E-10
0.2,4.14258E-10
0.21,4.13893E-10
0.22,4.14244E-10
0.23,4.15098E-10
0.24,4.16051E-10
0.25,4.17036E-10
0.26,4.17763E-10
0.27,4.1801E-10
0.28,4.18117E-10
0.29,4.17322E-10
0.3,4.17816E-10
0.31,4.18698E-10
0.32,4.19565E-10
0.33,4.19936E-10
0.34,4.19935E-10
0.35,4.20844E-10
0.36,4.20232E-10
0.37,4.20799E-10
0.38,4.20862E-10
0.39,4.21132E-10
0.4,4.22157E-10
0.41,4.21826E-10
0.42,4.22457E-10
0.43,4.222E-10
0.44,4.22321E-10
0.45,4.22622E-10
0.46,4.23604E-10
0.47,4.24377E-10
0.48,4.24008E-10
0.49,4.23566E-10
0.5,4.23872E-10
0.51,4.24956E-10
0.52,4.24896E-10
0.53,4.24891E-10
0.54,4.24066E-10
0.55,4.24823E-10
0.56,4.24805E-10
0.57,4.26003E-10
0.58,4.25085E-10
0.59,4.25078E-10
0.6,4.25633E-10
0.61,4.2599E-10
0.62,4.2624E-10
0.63,4.26179E-10
0.64,4.26361E-10
0.65,4.25593E-10
0.66,4.26378E-10
0.67,4.27245E-10
0.68,4.26875E-10
0.69,4.26418E-10
0.7,4.27031E-10
0.71,4.27309E-10
0.72,4.27252E-10
0.73,4.27878E-10
0.74,4.27069E-10
0.75,4.27218E-10
0.76,4.27256E-10
0.77,4.27965E-10
0.78,4.28365E-10
0.79,4.27711E-10
0.8,4.27371E-10
0.81,4.28237E-10
0.82,4.28215E-10
0.83,4.2884E-10
0.84,4.28304E-10
0.85,4.27798E-10
0.86,4.28236E-10
0.87,4.28225E-10
0.88,4.29607E-10
0.89,4.29098E-10
0.9,4.28268E-10
0.91,4.2876E-10
0.92,4.29426E-10
0.93,4.2887E-10
0.94,4.28908E-10
0.95,4.28704E-10
0.96,4.28879E-10
0.97,4.29556E-10
0.98,4.29269E-10
0.99,4.28445E-10
1,4.28857E-10
1.01,4.29811E-10
1.02,4.29189E-10
1.03,4.29192E-10
1.04,4.2918E-10
1.05,4.30032E-10
1.06,4.28977E-10
1.07,4.29705E-10
1.08,4.29932E-10
1.09,4.30196E-10
1.1,4.29537E-10
1.11,4.2917E-10
1.12,4.30101E-10
1.13,4.30369E-10
1.14,4.29899E-10
1.15,4.29399E-10
1.16,4.29969E-10
1.17,4.302E-10
1.18,4.30015E-10
1.19,4.29694E-10
1.2,4.30814E-10
1.21,4.30398E-10
1.22,4.29998E-10
1.23,4.29651E-10
1.24,4.30617E-10
1.25,4.30248E-10
1.26,4.30321E-10
1.27,4.29995E-10
1.28,4.31087E-10
1.29,4.30451E-10
1.3,4.30672E-10
1.31,4.30342E-10
1.32,4.30835E-10
1.33,4.30946E-10
1.34,4.30791E-10
1.35,4.30581E-10
1.36,4.31073E-10
1.37,4.31141E-10
1.38,4.31307E-10
1.39,4.30487E-10
1.4,4.32016E-10
1.41,4.31558E-10
1.42,4.3089E-10
1.43,4.30374E-10
1.44,4.31394E-10
1.45,4.3142E-10
1.46,4.30761E-10
1.47,4.30675E-10
1.48,4.31132E-10
1.49,4.31483E-10
1.5,4.31088E-10
1.51,4.30924E-10
1.52,4.31719E-10
1.53,4.30758E-10
1.54,4.31421E-10
1.55,4.31979E-10
1.56,4.31111E-10
1.57,4.30888E-10
1.58,4.31474E-10
1.59,4.32489E-10
1.6,4.31173E-10
1.61,4.31351E-10
1.62,4.30803E-10
1.63,4.31514E-10
1.64,4.31757E-10
1.65,4.3205E-10
1.66,4.31287E-10
1.67,4.31174E-10
1.68,4.32152E-10
1.69,4.31354E-10
1.7,4.31161E-10
1.71,4.3105E-10
