VBias,C
-2,1.4458E-10
-1.99,1.4495E-10
-1.98,1.45446E-10
-1.97,1.4637E-10
-1.96,1.47145E-10
-1.95,1.48144E-10
-1.94,1.48201E-10
-1.93,1.49002E-10
-1.92,1.49048E-10
-1.91,1.49348E-10
-1.9,1.49516E-10
-1.89,1.50261E-10
-1.88,1.50352E-10
-1.87,1.5097E-10
-1.86,1.51485E-10
-1.85,1.52237E-10
-1.84,1.52267E-10
-1.83,1.52394E-10
-1.82,1.54797E-10
-1.81,1.54966E-10
-1.8,1.55414E-10
-1.79,1.55741E-10
-1.78,1.5644E-10
-1.77,1.56747E-10
-1.76,1.57371E-10
-1.75,1.57949E-10
-1.74,1.5817E-10
-1.73,1.59274E-10
-1.72,1.60181E-10
-1.71,1.6146E-10
-1.7,1.61817E-10
-1.69,1.62357E-10
-1.68,1.6255E-10
-1.67,1.63313E-10
-1.66,1.64053E-10
-1.65,1.64962E-10
-1.64,1.65966E-10
-1.63,1.66887E-10
-1.62,1.67365E-10
-1.61,1.68343E-10
-1.6,1.6895E-10
-1.59,1.69424E-10
-1.58,1.70372E-10
-1.57,1.7113E-10
-1.56,1.71956E-10
-1.55,1.71995E-10
-1.54,1.72618E-10
-1.53,1.73711E-10
-1.52,1.74606E-10
-1.51,1.75165E-10
-1.5,1.75767E-10
-1.49,1.76854E-10
-1.48,1.7781E-10
-1.47,1.78447E-10
-1.46,1.79557E-10
-1.45,1.80819E-10
-1.44,1.82328E-10
-1.43,1.82732E-10
-1.42,1.84433E-10
-1.41,1.85203E-10
-1.4,1.85812E-10
-1.39,1.8715E-10
-1.38,1.87829E-10
-1.37,1.88604E-10
-1.36,1.89634E-10
-1.35,1.89589E-10
-1.34,1.90299E-10
-1.33,1.90752E-10
-1.32,1.91215E-10
-1.31,1.92078E-10
-1.3,1.92342E-10
-1.29,1.9265E-10
-1.28,1.93437E-10
-1.27,1.9327E-10
-1.26,1.9336E-10
-1.25,1.93371E-10
-1.24,1.93249E-10
-1.23,1.93488E-10
-1.22,1.93015E-10
-1.21,1.93635E-10
-1.2,1.93194E-10
-1.19,1.93476E-10
-1.18,1.93542E-10
-1.17,1.94154E-10
-1.16,1.94303E-10
-1.15,1.93924E-10
-1.14,1.94328E-10
-1.13,1.93696E-10
-1.12,1.9368E-10
-1.11,1.93519E-10
-1.1,1.9337E-10
-1.09,1.93715E-10
-1.08,1.94134E-10
-1.07,1.94476E-10
-1.06,1.94998E-10
-1.05,1.94192E-10
-1.04,1.94233E-10
-1.03,1.94043E-10
-1.02,1.94401E-10
-1.01,1.94834E-10
-1,1.94961E-10
-0.99,1.95235E-10
-0.98,1.96091E-10
-0.97,1.96536E-10
-0.96,1.96887E-10
-0.95,1.9605E-10
-0.94,1.96026E-10
-0.93,1.96492E-10
-0.92,1.97129E-10
-0.91,1.97374E-10
-0.9,1.99003E-10
-0.89,1.99222E-10
-0.88,2.0044E-10
-0.87,2.01358E-10
-0.86,2.01029E-10
-0.85,2.01454E-10
-0.84,2.02292E-10
-0.83,2.03287E-10
-0.82,2.04396E-10
-0.81,2.05629E-10
-0.8,2.06615E-10
-0.79,2.07613E-10
-0.78,2.0861E-10
-0.77,2.0933E-10
-0.76,2.0966E-10
-0.75,2.10681E-10
-0.74,2.11529E-10
-0.73,2.12514E-10
-0.72,2.13907E-10
-0.71,2.15186E-10
-0.7,2.16051E-10
-0.69,2.17921E-10
-0.68,2.18507E-10
