Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,4/19/2023
Test time,15:50:03
Device ID,
Count,9
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,0
Measurement.Primary.Stop,1
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0001
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,0,0
Measurement.Bias.Compliance,0.0001,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,6
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,6
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
0,2.5E-13
0.01,-3E-14
0.02,-6E-14
0.03,-1.8E-13
0.04,2.5E-13
0.05,3.6E-13
0.06,1.1E-13
0.07,4.9E-13
0.08,-1.5E-13
0.09,-1.6E-13
0.1,2E-14
0.11,-3.5E-13
0.12,-9E-14
0.13,-4E-14
0.14,1.53E-12
0.15,9.6E-13
0.16,4.8E-13
0.17,-2.4E-13
0.18,4.53E-12
0.19,3.03E-12
0.2,-2E-13
0.21,9E-14
0.22,-1.2E-13
0.23,1.2E-13
0.24,1.2E-13
0.25,2.7E-13
0.26,-1.6E-13
0.27,1.5E-13
0.28,-8E-14
0.29,9E-14
0.3,2.23E-12
0.31,4.259E-11
0.32,1.08E-12
0.33,1.02E-12
0.34,1.28E-12
0.35,8.3E-13
0.36,6.2E-13
0.37,1.48E-12
0.38,1.23E-12
0.39,1.01E-12
0.4,9E-13
0.41,7.6E-13
0.42,5.9E-13
0.43,8.2E-13
0.44,9.3E-13
0.45,9.5E-13
0.46,6.7E-13
0.47,1.26E-12
0.48,9.5E-13
0.49,1E-12
0.5,1.05E-12
0.51,8.2E-13
0.52,9.3E-13
0.53,1.66E-12
0.54,2.05E-12
0.55,1.45E-12
0.56,1.79E-12
0.57,1.4E-12
0.58,1.41E-12
0.59,1.79E-12
0.6,1.8E-12
0.61,1.25E-12
0.62,1.21E-12
0.63,1.38E-12
0.64,1.37E-12
0.65,9.5E-13
0.66,8.3E-13
0.67,8.3E-13
0.68,8E-13
0.69,6.5E-13
0.7,5.4E-13
0.71,3.5E-13
0.72,2.4E-13
0.73,2E-13
0.74,4.1E-13
0.75,6.195E-11
0.76,1.75E-12
0.77,1.244E-11
0.78,2.067E-11
0.79,2.91E-12
0.8,3.41E-12
0.81,6.31E-12
0.82,1.19E-12
0.83,1.51E-12
0.84,1.44E-12
0.85,1.6072E-10
0.86,8.176E-11
0.87,3.42E-12
0.88,2.62E-12
0.89,1.73E-12
0.9,1.17E-12
0.91,6.5E-13
0.92,1.03E-12
0.93,9.1E-13
0.94,6E-13
0.95,6.5E-13
0.96,4.5E-13
0.97,1E-13
0.98,2.8E-13
0.99,2.2E-13
1,8E-14
1,8E-14
0.99,1.8E-13
0.98,3.3E-13
0.97,2.1E-13
0.96,6E-14
0.95,3.8E-13
0.94,4E-13
0.93,3.3E-13
0.92,7.6E-13
0.91,1.4229E-09
0.9,6.765E-10
0.89,8.21E-12
0.88,2.03E-12
0.87,1.76E-12
0.86,4.45E-12
0.85,1.54E-12
0.84,7E-13
0.83,8.98E-12
0.82,5.33162E-05
0.81,5.01934E-05
0.8,2.017E-11
0.79,1.1082E-10
0.78,4.74E-08
0.77,2.13E-10
0.76,-3E-12
0.75,1.5021E-10
0.74,-2E-14
0.73,-2.2E-13
0.72,4.1E-13
0.71,-6.7E-13
0.7,-6.4E-13
0.69,1.5816E-10
0.68,-3.8E-13
0.67,-4E-13
0.66,3.52E-08
0.65,1.6154E-10
0.64,-1.08E-12
0.63,-1.32E-12
0.62,1.126E-11
0.61,2.4482E-10
0.6,-1.93E-12
0.59,-1.77E-12
0.58,-1.39E-12
0.57,-1.33E-12
0.56,-1.17E-12
0.55,-1.07E-12
0.54,-1.22E-12
0.53,-8.4E-13
0.52,-1.11E-12
0.51,-1.01E-12
0.5,-6.4E-13
0.49,-8.2E-13
0.48,-8.6E-13
0.47,-6.7E-13
0.46,-7.1E-13
0.45,-9.6E-13
0.44,-7E-13
0.43,-7.6E-13
0.42,-8.2E-13
0.41,-6.2E-13
0.4,-7.9E-13
0.39,-1.05E-12
0.38,-7.9E-13
0.37,-7.1E-13
0.36,-1.09E-12
0.35,-1.12E-12
0.34,-9.5E-13
0.33,-1.04E-12
0.32,-7.7E-13
0.31,-1.15E-12
0.3,-1.17E-12
0.29,-1.2E-12
0.28,-9.8E-13
0.27,-1.24E-12
0.26,-1.41E-12
0.25,-1.26E-12
0.24,-1.15E-12
0.23,-1.45E-12
0.22,-1.16E-12
0.21,-8.4E-13
0.2,-1.15E-12
0.19,-1.18E-12
0.18,-1.32E-12
0.17,-1.27E-12
0.16,-1.26E-12
0.15,-1.23E-12
0.14,-1.22E-12
0.13,-1.52E-12
0.12,-1.53E-12
0.11,-1.24E-12
0.1,-1.13E-12
0.09,-1.13E-12
0.08,-1.45E-12
0.07,-1.35E-12
0.06,-1.59E-12
0.05,-1.45E-12
0.04,-1.23E-12
