Setup title,"I/V Sweep"
Classic test name,"I/V Sweep"
Test date,4/19/2023
Test time,16:19:41
Device ID,
Count,3
Flags,
Remarks,
Context.MainFrame,B1500A
Channel.UnitType,SMU,SMU
Channel.Unit,SMU4:HR,SMU3:HR
Channel.IName,I1,l2
Channel.VName,V1,V2
Channel.Mode,V,COMMON
Channel.Func,VAR1,CONST
Channel.Index,
Channel.Time,
Measurement.Port.Unit,SMU4:HR,SMU3:HR
Measurement.Port.SeriesResistor,NONE,NONE
Measurement.Port.Filter,ON,ON
Measurement.Port.OutputVoltageComparison,0,0
Measurement.Primary.Locus,Double
Measurement.Primary.Scale,LINEAR
Measurement.Primary.Start,-0.7
Measurement.Primary.Stop,0.7
Measurement.Primary.Step,0.01
Measurement.Primary.Compliance,0.0002
Measurement.Primary.PowerCompliance,0
Measurement.Aborting.Condition,"CONTINUE AT ANY"
Measurement.PostOutput.Value,START
Measurement.PostOutput.Retention,OFF
Measurement.Bias.Source,-0.7,0
Measurement.Bias.Compliance,0.0002,0.1
Measurement.Monitor.Unit,SMU4:HR,SMU3:HR
Measurement.Monitor.Adc,"HR ADC","HR ADC"
Measurement.Monitor.Measurement,"Compliance Side","Compliance Side"
Measurement.Monitor.RangingMode,LIMITED,LIMITED
Measurement.Monitor.RangeBoundary,1nA,1nA
Measurement.Monitor.RangeRating,"BY FULL RANGE","BY FULL RANGE"
Measurement.Monitor.RangeRatingCoeff,50,50
Measurement.Timing.Hold,0
Measurement.Timing.Delay,0
Measurement.Adc.HighSpeed.Mode,PLC
Measurement.Adc.HighSpeed.Coeff,6
Measurement.Adc.HighResolution.AutoZero,OFF
Measurement.Adc.HighResolution.Mode,PLC
Measurement.Adc.HighResolution.Coeff,6
Measurement.WaitTime.Source.Coeff,1
Measurement.WaitTime.Source.Offset,0
Measurement.WaitTime.Monitor.Coeff,1
Measurement.WaitTime.Monitor.Offset,0
Output.Graph.Enabled,true
Output.Graph.AutoScaling,false
Output.Graph.XAxis.Data,V1
Output.Graph.XAxis.Scale,Linear
Output.Graph.XAxis.Left,-1
Output.Graph.XAxis.Right,1
Output.Graph.XAxis.RunTimeAutoScale,true
Output.Graph.YAxis.Data,I1
Output.Graph.YAxis.Scale,Linear
Output.Graph.YAxis.Bottom,-0.1
Output.Graph.YAxis.Top,0.1
Output.Graph.YAxis.Group,
Output.Graph.YAxis.RunTimeAutoScale,true
AutoAnalysis.Interpolation,false
AutoAnalysis.Line1.Enabled,false
AutoAnalysis.Line1.Type,1
AutoAnalysis.Line1.Fix,True
AutoAnalysis.Line1.YAxis,0
AutoAnalysis.Line1.Point1.Type,0
AutoAnalysis.Line1.Point1.XY.X,
AutoAnalysis.Line1.Point1.XY.Y,
AutoAnalysis.Line1.Point1.Data.Var,
AutoAnalysis.Line1.Point1.Data.Condition,
AutoAnalysis.Line1.Point1.Data.Start,false
AutoAnalysis.Line1.Point1.Data.StartVar,
AutoAnalysis.Line1.Point1.Data.StartCondition,
AutoAnalysis.Line1.Point2.Type,0
AutoAnalysis.Line1.Point2.XY.X,
AutoAnalysis.Line1.Point2.XY.Y,
AutoAnalysis.Line1.Point2.Data.Var,
AutoAnalysis.Line1.Point2.Data.Condition,
AutoAnalysis.Line1.Point2.Data.Start,false
AutoAnalysis.Line1.Point2.Data.StartVar,
AutoAnalysis.Line1.Point2.Data.StartCondition,
AutoAnalysis.Line1.GradientExpr,0
AutoAnalysis.Line2.Enabled,false
AutoAnalysis.Line2.Type,1
AutoAnalysis.Line2.Fix,True
AutoAnalysis.Line2.YAxis,0
AutoAnalysis.Line2.Point1.Type,0
AutoAnalysis.Line2.Point1.XY.X,
AutoAnalysis.Line2.Point1.XY.Y,
AutoAnalysis.Line2.Point1.Data.Var,
AutoAnalysis.Line2.Point1.Data.Condition,
AutoAnalysis.Line2.Point1.Data.Start,false
AutoAnalysis.Line2.Point1.Data.StartVar,
AutoAnalysis.Line2.Point1.Data.StartCondition,
AutoAnalysis.Line2.Point2.Type,0
AutoAnalysis.Line2.Point2.XY.X,
AutoAnalysis.Line2.Point2.XY.Y,
AutoAnalysis.Line2.Point2.Data.Var,
AutoAnalysis.Line2.Point2.Data.Condition,
AutoAnalysis.Line2.Point2.Data.Start,false
AutoAnalysis.Line2.Point2.Data.StartVar,
AutoAnalysis.Line2.Point2.Data.StartCondition,
AutoAnalysis.Line2.GradientExpr,0
AutoAnalysis.Marker.Enabled,false
AutoAnalysis.Marker.Data.Var,
AutoAnalysis.Marker.Data.Condition,
AutoAnalysis.Marker.Data.Start,false
AutoAnalysis.Marker.Data.StartVar,
AutoAnalysis.Marker.Data.StartCondition,
V1,I1
-0.7,-3.4248E-10
-0.69,-2.1243E-10
-0.68,-1.6098E-10
-0.67,-1.3125E-10
-0.66,-1.1436E-10
-0.65,-9.874E-11
-0.64,-8.626E-11
-0.63,-7.484E-11
-0.62,-6.667E-11
-0.61,-5.824E-11
-0.6,-5.188E-11
-0.59,-4.435E-11
-0.58,-3.649E-11
-0.57,-3.084E-11
-0.56,-2.573E-11
-0.55,-2.075E-11
-0.54,-1.495E-11
-0.53,-1.049E-11
-0.52,-6.86E-12
-0.51,-2.72E-12
-0.5,9.6E-13
-0.49,5.32E-12
-0.48,8.92E-12
-0.47,1.208E-11
-0.46,1.684E-11
-0.45,2.089E-11
-0.44,2.499E-11
-0.43,2.9E-11
-0.42,3.33E-11
-0.41,3.679E-11
-0.4,4.052E-11
-0.39,4.424E-11
-0.38,4.9E-11
-0.37,5.24E-11
-0.36,5.596E-11
-0.35,6.015E-11
-0.34,6.421E-11
-0.33,6.787E-11
-0.32,7.18E-11
-0.31,7.594E-11
-0.3,7.993E-11
-0.29,8.308E-11
-0.28,8.676E-11
-0.27,9.097E-11
-0.26,9.47E-11
-0.25,9.798E-11
-0.24,1.0121E-10
-0.23,1.0523E-10
-0.22,1.0875E-10
-0.21,1.1202E-10
-0.2,1.1604E-10
-0.19,1.1996E-10
-0.18,1.2282E-10
-0.17,1.2603E-10
-0.16,1.2997E-10
-0.15,1.3322E-10
-0.14,1.3641E-10
-0.13,1.4E-10
-0.12,1.445E-10
-0.11,1.4681E-10
-0.1,1.4983E-10
-0.09,1.5318E-10
-0.08,1.5711E-10
-0.07,1.5974E-10
-0.06,1.6219E-10
-0.05,1.6598E-10
-0.04,1.6916E-10
-0.03,1.7211E-10
-0.02,1.7491E-10
-0.01,1.7907E-10
0,1.8224E-10
0.01,1.8533E-10
0.02,1.8861E-10
0.03,1.9179E-10
0.04,1.9551E-10
0.05,1.9855E-10
0.06,2.0161E-10
0.07,2.0575E-10
0.08,2.0864E-10
0.09,2.1171E-10
0.1,2.1568E-10
0.11,2.1905E-10
0.12,2.2237E-10
0.13,2.2606E-10
0.14,2.3014E-10
0.15,2.332E-10
0.16,2.3644E-10
0.17,2.3899E-10
0.18,2.4242E-10
0.19,2.4584E-10
0.2,2.487E-10
0.21,2.5325E-10
0.22,2.5683E-10
0.23,2.6098E-10
0.24,2.6508E-10
0.25,2.6978E-10
0.26,2.732E-10
0.27,2.7609E-10
0.28,2.7825E-10
0.29,2.8234E-10
0.3,2.8524E-10
0.31,2.8979E-10
0.32,2.9317E-10
0.33,2.9667E-10
0.34,3.0068E-10
0.35,3.0506E-10
0.36,3.0939E-10
0.37,3.1292E-10
0.38,3.1678E-10
0.39,3.2019E-10
0.4,3.2272E-10
0.41,3.2772E-10
0.42,3.3133E-10
0.43,3.3413E-10
0.44,3.3828E-10
0.45,3.425E-10
0.46,3.4655E-10
0.47,3.5094E-10
0.48,3.5508E-10
0.49,3.5732E-10
0.5,3.6087E-10
0.51,3.6477E-10
0.52,3.681E-10
0.53,3.7256E-10
0.54,3.7718E-10
0.55,3.8069E-10
0.56,3.834E-10
0.57,3.8646E-10
0.58,3.8927E-10
0.59,3.9356E-10
0.6,3.9642E-10
0.61,4.0022E-10
0.62,4.7188E-10
0.63,5.7599E-10
0.64,5.2222E-10
0.65,5.8119E-10
0.66,5.6384E-10
0.67,5.6927E-10
0.68,5.8213E-10
0.69,5.3286E-10
0.7,5.46E-10
0.7,5.462E-10
0.69,6.0223E-10
0.68,5.6097E-10
0.67,6.1579E-10
0.66,1.03943E-09
0.65,1.36166E-09
0.64,1.35783E-09
0.63,1.6487E-09
0.62,2.40799E-09
0.61,2.53512E-09
0.6,4.13744E-09
0.59,4.32063E-09
0.58,4.61201E-09
0.57,5.3979E-09
0.56,6.86997E-09
0.55,7.93431E-09
0.54,7.87633E-09
0.53,7.62008E-09
0.52,7.80261E-09
0.51,7.96688E-09
0.5,7.73865E-09
0.49,7.42763E-09
0.48,6.98328E-09
0.47,6.57202E-09
0.46,6.38059E-09
0.45,6.14433E-09
0.44,5.90495E-09
0.43,6.18444E-09
0.42,6.23477E-09
0.41,5.65577E-09
0.4,5.53275E-09
0.39,5.47924E-09
0.38,5.17751E-09
0.37,5.00859E-09
0.36,4.81089E-09
0.35,4.62314E-09
0.34,4.49235E-09
0.33,4.36631E-09
0.32,4.21792E-09
